demucs_openl3_prob,demucs_hubert_prob,label
0.8554052165912472,0.9982327858632979,1
0.8480634013104817,0.9419846139479994,1
0.9080657142472097,0.9095774844089421,1
0.2805919980206368,0.0002902942807822847,0
0.8549721424653164,0.9968628999248536,1
0.04405361498419398,0.004135033930405453,0
0.15994869214493426,0.06584359182905122,0
0.11050861798932698,0.048586922335576696,0
0.1013294031923367,0.038792623228723476,0
0.7170147698607638,0.591885127538958,0
0.09260455890540535,0.004221436254915881,0
0.05765231292847272,0.04920182814058244,0
0.22851695758925453,0.04188592032836759,0
0.6453169740174478,0.8059109823703212,0
0.22278156498774668,4.5211053787650005e-05,0
0.02954214740318833,0.0007612846081671176,0
0.05550735309464828,0.0715198734964484,0
0.3834319187717212,0.019821326693769674,0
0.06562679545371643,0.004979775420986032,0
0.11842445752110539,0.03150387855313783,0
0.26524718926201785,0.010243374631695976,0
0.5893211477836914,0.0018822701542675366,0
0.7331998485505294,0.9994691375071473,1
0.7482333748484437,0.9977073238194616,1
0.3296679460540054,0.0001946160795067713,0
0.3957320537902759,0.06313805500484083,0
0.777078177198421,0.9969622793230886,1
0.7982210853979473,0.9910236719712658,1
0.6755369446212771,0.9928645139502991,1
0.27000918402796215,0.012690593424282968,0
0.24230307889388175,0.9934538816516031,0
0.07603340069276025,0.010364372258940912,0
0.3036975054216545,0.025464913426946182,0
0.21759761215227008,0.3333697923293481,0
0.7928396746565388,0.9984006976130583,1
0.755337395252236,0.9991019962299079,1
0.6349007013046946,0.9856314007419575,1
0.6904242595880721,0.9994781401164112,1
0.7320322101074745,0.9354613296591633,1
0.19066016256443824,0.03975995622382733,0
0.31482732827490306,0.5120721145083693,0
0.6237191740164941,0.6161952957616804,0
0.16173128540401618,0.01963798188884294,0
0.013479823190797326,0.003404576222817044,0
0.51669119849538,0.013302959329267151,0
0.0022707780333420806,0.006829745203328665,0
0.8377768279873686,0.9991620383664155,0
0.9440421592193999,0.9736481113328745,1
0.9433850429588273,0.757224188982204,1
0.5202258680452714,0.0024197459736625578,0
0.9119711239881441,0.9584029374858898,1
0.9013628429579505,0.989190660285553,1
0.9153075788984057,0.9911507657850448,1
0.13940620096686834,0.00972061026016202,0
0.4143140790283329,0.07883531088586031,0
0.21635026560061543,0.4239579785631694,0
0.8802571382751262,0.9733136920829364,0
0.5825394411785259,0.0625118284986855,0
0.2764010985431327,0.07915907432112779,0
0.8984253385654912,0.9936032909701049,1
0.1438404962583353,0.44066765103091937,1
0.8304267561457305,0.9921512094090817,1
0.9035872729937895,0.03701062796065393,1
0.23397415700254878,0.750276494906235,0
0.8576171169939697,0.8687592671555426,1
0.3124639517856396,0.007439999175623432,0
0.1974243838613709,0.2535657578421291,0
0.28813332563845034,0.7282818608793912,0
0.6401582389079092,0.005242978469027096,0
0.32108384460278383,0.0033900595355652523,0
0.2929516423961341,0.09076758226667209,0
0.151403264126436,0.006841362618112735,0
0.24752782182398164,0.48684720498727957,0
0.8906050533155031,0.8323399420355114,1
0.7884981761765263,0.8386983569137408,1
0.9627848328482107,0.9276147277617984,1
0.906619880907765,0.9885826902955608,1
0.6987842509771837,0.8954264663144698,1
0.9077053015427309,0.8564124538948785,1
0.27625938327948785,0.6328856738506091,0
0.9040150867400111,0.9968296917852499,1
0.41511374935963996,0.9194541831710603,1
0.9379663213235772,0.7529021403221271,1
0.8231401637632108,0.994921408431001,1
0.5212667080641623,0.9721566422429638,1
0.8644541648598723,0.03055372103279458,1
0.6328558179470404,0.8949261574803298,1
0.7623764060598889,0.9457740752995383,1
0.9279947193026542,0.8557815259082723,1
0.274367942455148,0.14055458026933643,0
0.12479699902530386,0.018071073993659096,0
0.28495398073597955,0.042966223902378184,0
0.04782300245504146,0.0029768309050802705,0
0.2693314624301897,0.13780659031153736,0
0.09978036594773733,0.09416900151701463,0
0.21222726383955454,0.002526472842488752,0
0.2737731497452756,0.13850011072309112,0
0.21944583502702816,0.005969123357651298,0
0.19826089892431528,0.023709055878472246,0
0.8756033406210909,0.9874939264942212,1
0.6171391148425893,0.9811665260570025,1
0.9350532874825068,0.9930529100579308,1
0.8645162822724897,0.998190926758695,1
0.32330803441902667,0.9907503271843514,1
0.8980703971838089,0.9154230925358043,1
0.8921159833581789,0.954851482585771,1
0.12716794303620918,0.99723554876404,1
0.8920615968043869,0.9862668938967127,1
0.9214080024033616,0.8327181927170494,1
0.7262892032627114,0.8703202908040919,1
0.9424373384845391,0.968938116378793,1
0.923818380213589,0.9965994204756997,1
0.8049582783912873,0.8527800880444932,1
0.8979111572337131,0.9563109487204936,1
0.2604191873940359,0.03274964173896865,0
0.14407533862870361,0.02781997254138908,0
0.38020692546276996,0.004158194620045484,0
0.21309272743593674,0.049610617347014926,0
0.4662204443800273,0.0007969853947386623,0
0.551696258601189,0.8994826745066012,0
0.09742543320910668,0.2385304842456369,0
0.046927278565529494,0.0280482435536731,0
0.3683812069030573,0.3677812492730774,0
0.16694550343939715,0.1444384511705921,0
0.6222692646799164,0.13757600817074697,0
0.874279563989556,0.0004676659866332201,0
0.8059540794513985,0.47208512038589384,0
0.29496779957901953,0.0017579619916368886,0
0.5921246030056659,0.14004612120120896,0
0.4567678750267884,0.027050316799071543,0
0.6147981438153449,0.813737183461851,0
0.8208215907610024,0.4964494456893808,0
0.5024004216034671,0.03356764721965849,0
0.0863116708566698,0.008768413972876187,0
0.25106068201811665,0.04206858997338386,0
0.8040409153402921,0.47977975448452304,1
0.027836609434490716,0.0848772790702491,1
0.5909206757467699,0.10856113162777245,0
0.6045451833803669,0.9876255516212107,1
0.5853161467389081,0.8826993155660858,1
0.4150841657510094,1.8072999449293756e-06,0
0.43253085790941614,0.8357275680954815,1
0.5517171519565035,0.8889451057279736,1
0.06137056281303201,0.014250540032117984,0
0.488342500066174,0.962523730774869,1
0.13369929362934255,0.007977562135142802,1
0.9123084979476389,0.9828051966134199,1
0.6532293996263375,0.907128962124997,1
0.08364249379486735,0.7010981627344829,0
0.48292873259203845,0.05879332403177179,0
0.9758100199362921,0.3909634271777432,0
0.3247957297526221,0.07850429491477731,0
0.07063830710622632,0.27579697293369543,0
0.09504921250092128,0.010151994086786947,0
0.6460872661142325,0.8525403991270645,1
0.3144081615300449,0.8569921133173882,1
0.7295400561040499,0.7951306687766598,1
0.8079085528898511,0.7116468362828335,1
0.8082542482895367,0.9985225788130648,1
0.731603708925325,0.8897994460568757,1
0.822969877601801,0.9793372645426469,1
0.7919036325784086,0.9087855825916711,1
0.800852536846813,0.9911062255256912,1
0.8897181884570244,0.8026638321764642,1
0.021657964979950144,0.09826057843530069,0
0.04792738723718148,0.002026100115495017,0
0.18870714515530132,0.014190957381261898,0
0.1912433913575978,0.10598991456984519,0
0.844230376173338,0.9335806673368382,1
0.5230171824812,0.986571229182566,1
0.02724747937133497,0.08425524294120322,0
0.47850730768421373,0.419231710067981,1
0.5756843084011759,0.9375902197579169,1
0.27870180925618887,0.8824890301733062,1
0.2373608684457693,0.4390910950209316,0
0.36347579367753574,0.9165706530666975,0
0.3231103257232405,0.46008840151894154,0
0.39439103696045646,0.05556569483090041,0
0.7142232864659784,0.6747368116778176,1
0.676783730228673,0.9162497799529269,1
0.8725019929894178,0.8060617179374253,1
0.7362098955632221,0.9994684789865279,1
0.8893176171721457,0.9084802171183546,1
0.2029061817922007,0.005356174807610606,0
0.24881316045758584,0.6251942145976751,0
0.5005499495119676,0.08647752973008149,0
0.6771950224218921,0.7293071770496683,0
0.8132552518472,0.8869137079620961,1
0.8674314646018298,0.9692343416266583,1
0.786509814929658,0.9441788747362841,1
0.8715550264439974,0.9874337169535305,1
0.04038726224984145,0.002777321863221643,0
0.7705248678671723,0.3181177921092274,0
0.8344761666226612,0.9941411917969294,1
0.8577009773951335,0.9978189797164857,1
0.854536024723921,0.9498264423321012,1
0.8152808163508921,0.996556843385192,1
0.07149032396184055,0.025881474580645287,0
0.7687479776422573,0.8953266178089335,1
0.8295008417716259,0.987810858349329,1
0.4974566597776163,0.08441718489122592,0
0.7085511362646227,0.050106183763073964,0
0.3871879067766847,0.9474311006492531,0
0.8645103881578433,0.4716836197496346,0
0.3440083861434523,0.008285862017302224,0
0.6949116106734279,0.08149288480660524,0
0.7927129242351156,0.951045379629154,1
0.6142728985034848,0.976464729734279,1
0.7846965511463451,0.9868510288227645,1
0.2730080694205416,0.6474345793202441,1
0.7661413356893269,0.9725912059899026,1
0.47022340278192737,0.5616262089992645,1
0.8541710868585939,0.6775605550942203,1
0.6469451229642745,0.8520887747526115,1
0.7888369502530245,0.9862502064794476,1
0.7480362098853224,0.9504505348519153,1
0.08160988302729823,0.00020933930580754976,0
0.38714936725063864,0.32875474059885523,0
0.7190165485500527,0.2868210705927755,0
0.31161683960203107,0.0830190099750047,0
0.480617894029977,0.004559421423651059,0
0.3251145485787349,0.02376059684923543,0
0.95931082651333,0.23397662397905372,0
0.5481993047380431,0.00019462944549107506,0
0.14913834222309957,0.00043297528726260313,0
0.5774882894752167,0.7334620115643216,0
0.14502748966727183,0.9297155502188137,0
0.31926224482311,0.19451715308208326,0
0.2912284819160636,0.1096411571824357,0
0.6572450515350392,0.007793625633568979,0
0.36465163604772155,0.569101639781991,0
0.5313555054424932,0.002941308339791702,0
0.18017760370908487,0.0011222828215461291,0
0.6890397601872597,0.05411830447571754,0
0.030875704891368864,0.014351978939690806,0
0.5436094117699033,0.40482683358991794,1
0.41098035857160803,0.6298971113490386,1
0.6421989115968565,0.9988573006794772,1
0.5084792478647516,0.36540864973396303,1
0.8566069798470065,0.0013872312499314512,0
0.25243124307920495,0.009012729115926831,0
0.6976208379528963,0.9976727895302313,1
0.7390073386469606,0.9202007019439962,1
0.9591424537406483,0.9977279949568023,1
0.5613411094971467,0.7218735843400519,1
0.06858020942336251,0.1405362547923901,0
0.7618208099409568,0.9914406336942632,0
0.21044263200714028,0.0239750123984966,0
0.311074175006583,0.1120966750758454,0
0.7240040181431043,0.9450195110500822,1
0.5945725866570851,0.9955590847651906,1
0.7060918188209684,0.979297784919273,1
0.4662488887497722,0.6622638215805448,1
0.5646961417337152,0.996165318067779,1
0.5870959805165455,0.9273681398475926,1
0.7814413822448584,0.9992306833095084,1
0.490910736816099,0.9683180984188587,1
0.09188741620455906,0.01609786538406982,0
0.808295640306754,0.9886767805471643,0
0.23476659326666516,0.0327540239917014,0
0.3250314504944589,0.3772340614273472,0
0.10663687124681247,0.1244199943483684,0
0.13231034597592836,0.06515051469515627,0
0.7077661208853349,0.996160710558236,1
0.6822637376498873,0.9872278600142308,1
0.4308556884983143,0.036987427026784425,0
0.5868505527612415,0.0007837038013796867,1
0.6662807031731222,0.822143900665524,1
0.8063767464709098,0.9881215223612301,1
0.30976164404753165,0.030333833762568464,0
0.011502174783265163,0.22349237690984636,0
0.0880905872893375,0.039540831648288956,0
0.1995826438817704,0.052289520818845935,0
0.06117877088992859,0.03499379154784891,0
0.07752990580424533,0.011269840728341656,0
0.11374795714439023,0.07692618439407374,0
0.7750621015366426,0.04254955707814146,1
0.06977293462266575,0.00862125415900569,0
0.709959813489338,0.849610894714359,1
0.036279113005303135,0.002135948991073689,0
0.06587602786303676,0.11226288372685297,0
0.8966571870526123,0.8322242923354392,1
0.8009429437206885,0.9859306360306588,1
0.3914255542115568,0.031152328498927757,0
0.5963488475237883,0.9551609516121766,1
0.4558647376590677,0.9668017537761648,1
0.7356627700758224,0.9119006169863128,1
0.10456675996994964,0.9801057788315837,1
0.7365199947152319,0.9499707022282475,1
0.3411372243505734,0.756773420405691,1
0.08101166906957942,0.012499524458375105,0
0.6463130252348254,0.9619677372088891,1
0.4903954865743067,0.9532995518333863,1
0.4527100860118762,0.0007344998276327873,0
0.3525680469548366,0.9292873929498164,0
0.059328541319649965,0.001234218784694895,0
0.5990592337521244,0.3988876642958516,0
0.17424232485457608,0.1208414407876142,0
0.14037599614360255,0.023418630266104776,0
0.12959214784943843,0.6587733480348498,0
0.20105174726282085,0.0050077483667828595,0
0.11584903814085748,0.0002715473294067159,0
0.2615987480725769,0.02771077196386271,0
0.20267032804358717,0.024971535981779758,0
0.7513187744545732,0.4517822508128525,0
0.2303031186464447,0.015197170154464788,0
0.026451832639593293,0.07009087581033174,0
0.014584335930580103,0.005062047010331299,0
0.6662598536472527,0.6056948946510111,0
0.2905751757328129,0.23957019873175797,0
0.6281889013951939,0.9942575120372685,1
0.9899254378689938,0.9857247541792239,1
0.9301162543195429,0.8053010011213644,1
0.6420347683606039,0.9952227309352577,1
0.9933190957364842,0.954818628560614,1
0.880770341223136,0.5630519501627258,1
0.47431856579386955,0.7530307927057039,0
0.3792159976795666,0.5285293608455734,0
0.6393138441732558,0.9350058864039722,1
0.7625740613101547,0.8867268620584081,1
0.8938739044034841,0.941160580414588,1
0.837582516422491,0.968979336264693,1
0.9859196056403189,0.9600355519654425,1
0.937179262885868,0.8212738492858748,1
0.525116078017225,0.9884180214847357,1
0.5628754359636453,0.961420215544003,1
0.8258721823376665,0.8956620089841588,1
0.09186274465701491,0.005366662189299989,0
0.5057408827492793,0.4599588487503127,0
0.4496925407897877,0.45142980396702587,0
0.30630279828884727,0.001025878175760519,0
0.6723714794596196,0.0904798981623997,0
0.0753135881281655,0.04464245240960775,0
0.5067328655033586,0.46559790420751856,0
0.4542912457693665,0.07485731232453216,0
0.04508771498077465,0.0006493650459623443,0
0.1837153737324385,0.5521600738365967,0
0.41037752561352475,0.03567180642977354,0
0.63896894859711,0.9960264360388214,1
0.6560077642457289,0.9819214923473055,1
0.9173439615019022,0.9892958010964049,1
0.8769711639494425,0.9953209479079852,1
0.9506101994497251,0.9915680736357433,1
0.8455113624264637,0.8035822008299371,1
0.8375828837289799,0.9014940400620789,1
0.5330284259591606,0.9136267992150333,1
0.9241571047682224,0.9836429947668136,1
0.9367905237709454,0.9783348060226632,1
0.9832580429872345,0.9652256488709526,1
0.8851157613393295,0.9907018289414382,1
0.890197340387211,0.991989996420921,1
0.7545817000201102,0.8498392363658548,1
0.8533404090310469,0.9309878728062841,1
0.22250988627739757,0.007858926809771525,0
0.03087590307333935,0.01582693049176311,0
0.6554201017738959,0.5310013801246607,0
0.43694491999922774,0.13100508421916426,0
0.31962027293211187,0.011128006740188351,0
0.8404376894016942,0.863551147726344,1
0.08343790998006263,0.04082039477306695,0
0.742731145564124,0.9437495958699837,1
0.0313994162845417,0.04163665520739959,0
0.6003454031915793,0.5086029175583268,1
0.04541505632890887,0.00140167811365704,0
0.8875734082160508,0.982763338679772,1
0.8227377103289895,0.0012704952175546743,1
0.27711213053122,0.24175857519764998,0
0.09354931322361708,0.03206280582987549,0
0.03469263836805299,0.014875179988386295,0
0.9009109098145707,0.9915898181891388,1
0.9230829584736719,0.9029082536999081,1
0.9048575350973215,0.9885566827680239,1
0.6308439956854996,0.9432814070908981,1
0.5017261460998016,0.977290086328141,1
0.10383498200983278,0.0006438523370554023,0
0.09659513414724796,0.0026568460175385687,0
0.43210685593009845,0.11038054046462735,0
0.4699894612272507,0.0013039395655703172,0
0.2864552037812598,0.31938423799107024,0
0.206233220396927,0.004654233613562233,0
0.07078516147681187,0.1148265610230814,0
0.22496308494405795,0.406443516534107,0
0.0898356102512603,0.06547591490650076,0
0.2574298182877097,0.008094906311673053,0
0.7538141396761516,0.015693971548133866,0
0.2601450208126195,0.006499118739121497,0
0.7399138721369859,0.4388814462173534,0
0.7532646732875146,0.024227697024886717,0
0.17098252258866575,0.01575796320304403,0
0.392777130078317,0.5389592828192096,0
0.44480708805867897,0.026686855030415256,0
0.23846356444012654,0.32820672876549556,0
0.3413798609752036,0.0033890732893003725,0
0.46623395589433975,0.002449465879323486,0
0.19543165918153727,0.9583646089045467,0
0.19229435157624847,0.010463029029583593,0
0.028056038690126763,0.4088094076139901,0
0.36852554405290977,0.05209052889317751,0
0.3495215409051539,0.25447110666390405,0
0.2999185026514672,0.0011079174204887633,0
0.1834437504904199,0.005917379628732829,0
0.05187159396806387,0.906093234594762,0
0.03657407758673398,0.002484995635860902,0
0.032925500519511174,0.1837486542324708,0
0.5547040939197597,0.5523244568577202,0
0.019628461843447506,0.0008659721208563225,0
0.9697833781468935,0.12404187508104264,0
0.4495812722133018,0.06368845813532645,0
0.6427996644413063,0.39813062445206876,0
0.32853800531821453,0.001317738561566879,0
0.6384447764454249,0.9583435564720008,1
0.8558182149008097,0.9936336345001818,1
0.8665884547199166,0.9856580163506483,1
0.4155990145304871,0.0039045178853413863,0
0.6797799307617526,0.9845666619386165,1
0.9430413141673964,0.9958530420493014,1
0.852726704386134,0.8616246710853733,1
0.16630462879868962,0.18032754537383194,0
0.6404218237657163,0.8674452504707673,1
0.8518221279957848,0.985928261317493,1
0.8445403226314248,0.9592407650885388,1
0.20010882197358007,0.0010715633390632113,0
0.5873128739929208,0.9686939135052992,1
0.856553665114326,0.9794771593724586,1
0.792547583180397,0.9544648549797592,1
0.6133720940678229,0.9380130811732906,1
0.8479580650968029,0.9991437576764334,1
0.8471338992297961,0.997628722202756,1
0.27497316087871704,0.0879180187593414,0
0.571176748494421,0.0884602375457166,0
0.19984955580253808,0.5946248194066653,0
0.5158687806596851,0.6688355329198873,0
0.5473366051735018,0.23238569649431395,0
0.1961576105314564,0.008726176224008043,0
0.34824971007806743,0.06710961458704878,0
0.6288032219517206,0.6381961220459088,0
0.2071808203216926,0.001061258258182548,0
0.517900217164832,0.5891061199667273,1
0.7245199400723545,0.38324408170807994,1
0.11618559236697804,0.9655535164638961,1
0.713327629153982,0.7459817954157043,1
0.8249523157614913,0.9989639509491184,1
0.8366465300480741,0.9846386309339688,1
0.6608130919786751,0.9993618109689656,1
0.3225023292953364,0.8569921133173882,1
0.9881613051199416,0.8525403991270645,1
0.8138631114057476,0.8672003973668259,1
0.5774654352904852,0.7248127592228785,1
0.70611123468997,0.8676398165571995,1
0.5941463126218196,0.9965296783968343,1
0.9054067605766922,0.9995828412185677,1
0.8552663501021183,0.9497471547552043,1
0.1756808717607649,0.06357997215673662,0
0.6535271637473772,0.1276797218740766,0
0.5519469922743259,0.1787439698814945,0
0.315234459248738,0.06063259316948477,0
0.22580680839100264,0.037524643355569695,0
0.16849125317418032,0.03035499322920196,0
0.4140195239298793,0.002020184571569598,0
0.660222652337997,0.9611770978599818,0
0.4082134226908595,0.10426895604202258,0
0.6621928838795808,0.7050363196440455,0
0.24093999590623247,0.052418408301872645,0
0.17830230784794315,0.006135728845098741,0
0.15910314474669368,0.09555766646925482,0
0.159943442148964,0.07055899049361909,0
0.20491650820934154,0.09254541073196307,0
0.47231379657935685,0.01049949457907078,0
0.21868906849026054,0.015564858899872424,0
0.424400941353378,0.7942375559397234,0
0.5103410049857362,0.09110322498870549,1
0.7298274003694037,0.5401242601009915,1
0.14224309533618296,0.8573279508434468,1
0.611505182457462,0.5668218159815643,1
0.9149793783700673,0.9000510156803257,1
0.38604499401790604,0.6073290131524375,1
0.07036918571427632,0.00039036592843849155,0
0.480549722946604,0.9813993455451754,1
0.44217578800882945,0.1085712632337111,1
0.3366504808628831,0.9825210544393838,1
0.6640803632134363,0.9876148473625147,1
0.93898435213186,0.8618769299185616,1
0.12512617139792628,0.14818919560830116,1
0.7259075384685092,0.9772167575826399,1
0.9540782298422944,0.9630715009531909,1
0.45518719512358824,0.7122075678675592,1
0.26477664644462534,0.9825210544393838,0
0.27908408496387754,0.007312701088209599,0
0.25239055831215385,0.02234406700232119,0
0.3918853549616336,0.32150861512004764,0
0.443092919053137,0.5533303262418059,0
0.2670779535498424,0.009889230191990152,0
0.17999318234383557,0.0034482636790627006,0
0.31920276491909416,0.027790535105127367,0
0.1736178485664077,0.8703584609339735,0
0.3658786423119074,0.015437445589944693,0
0.20380311473591192,0.004107441559479357,0
0.29688266207744474,0.01875615240167434,0
0.6275772608910707,0.7501283701450852,1
0.53648716404651,0.9851050168899816,1
0.21701011307751555,0.10572615184511729,1
0.5991320966008016,0.9972804593122794,1
0.670958405547752,0.21222213371556742,1
0.25001494396384205,0.5018587844652445,1
0.5709934391390332,0.9182776656154772,1
0.07936570136457702,0.7070833162381923,1
0.005928363761927651,0.9884210630303586,1
0.6732494066982494,0.15185582926730753,1
0.7457972710017498,0.2510187462157801,1
0.3647147334425716,0.10628297860284258,1
0.1791431145033239,0.9161283290881348,0
0.6352980315182573,0.9794680542002978,1
0.810852716377058,0.6608920655030194,1
0.39876891671597753,0.6546861428391599,1
0.20834497329122328,0.0035098414857876767,0
0.1756358662687657,0.06372956730515025,0
0.6088333543051004,0.46725716954023916,0
0.07280574697522452,0.3766877749563822,0
0.7711677290851306,0.9848780408644778,1
0.08582218639178447,0.03883962734187655,0
0.7297831393238691,0.9782978493073262,1
0.10073780413298673,0.3186791553824046,0
0.8304853045676359,0.309111513834627,0
0.18404060944118755,0.02259736544336256,0
0.04841938260199996,0.15633094505498055,0
0.045678662607123326,0.4310791554390522,1
0.6641089134815891,0.9841101260017557,1
0.15396218133726244,0.9735295433655176,1
0.44099031839061165,0.9856345740570921,1
0.2962927105554685,0.7430465063012825,0
0.24696249383364902,0.9985781546179874,0
0.06824912991399455,0.00040868685254517585,0
0.20029752568583034,0.0077124617138722195,0
0.41877645269435015,0.00010130131159211127,0
0.45773815927203443,0.0003647491306788695,0
0.3200691991374656,0.9195042026527127,0
0.1942009425264204,0.9980479580283936,0
0.043452351263974,0.0005606109469377498,0
0.38495486014537456,0.008092392104151715,0
0.06774721763919572,0.12197457816712909,0
0.12755812114516163,0.010117555675881552,0
0.81192045697251,0.03924533053431112,0
0.18971318834633158,0.30557540370889485,0
0.019808444298629314,0.040333179931564385,1
0.7111514686261465,0.8076728597853263,1
0.4330410217617601,0.001654051398783696,0
0.3448305458139995,0.13260848854597138,1
0.7496943789206839,0.6712207718962353,1
0.46089596511537206,0.7973071618990766,1
0.011851239230669832,0.12609349684032686,0
0.07877380147033615,0.0026781370320602418,0
0.852387158916964,3.244987052128846e-05,0
0.715129174207647,0.0602413596715511,0
0.7438628601208007,0.01765694252275231,0
0.4383374223812958,0.8649759317135649,1
0.30132137784143687,0.44384883460909585,1
0.09991303436107082,0.8573279508434468,1
0.43511711356697186,0.7187574266494341,1
0.4375362969526436,0.8815500320874491,1
0.46406040474308896,0.0024912187398338256,0
0.012547101649915644,0.0008406038070823796,0
0.3565625400616257,0.41621831753923155,0
0.08394517761433454,0.02233246037561379,0
0.04569882717152916,0.0036678441620037546,0
0.0877633924290228,0.27124318478216664,0
0.09908502333977855,0.0016057405301778238,0
0.1959231247063663,0.050791322060813715,0
0.5045778360553771,0.00015685287552416653,0
0.13689177609270764,0.025960652021346512,0
0.052392021266653856,5.041923795550943e-05,0
0.15832395300468108,0.07883431572634716,0
0.7398551026590174,0.02779841694554409,0
0.44346071850774715,0.01771262840971749,0
0.08497633537365433,0.0014598541491202177,0
0.5670408786266502,0.02411044924322362,0
0.5114297995029085,0.5530341310175818,0
0.032002782871264755,0.03418465489973764,0
0.27113222530550035,0.37899295327830906,0
0.8941673111156982,0.6318015365618184,0
0.2902750131763558,0.05605436601180875,0
0.3469709841808755,0.0018889656118246793,0
0.29548887186686307,1.2392034415735774e-05,0
0.18989225593375622,0.013801635437737558,0
0.999335474342301,0.6343616410275759,0
0.29806513255942957,0.008370208437740691,0
0.286451357330717,0.09180179347775187,0
0.4267169075157336,0.3186842380620525,0
0.36067529978830937,0.04981145198841851,0
0.0852507952581914,0.1313091851127287,0
0.28211527701985567,0.660098357410878,0
0.386004643742916,0.27559068101541934,0
0.020757808213217866,0.003936287528126149,0
0.03929004360768519,0.013617505652055427,0
0.02109912519404502,0.0008425489525388218,0
0.17941745539862905,0.37119881115917003,0
0.26985889154460735,0.003908917992545439,0
0.04803051601065936,0.010936151448767934,0
0.11388815078214137,0.011168046325610602,0
0.010641626436055535,6.366202491712023e-05,0
0.11966911344821562,0.2618088113541543,0
0.324256260260205,0.0012988084757532947,0
0.5508065155113956,0.039264236298950456,0
0.223708451023171,0.00015336008265603591,0
0.5443910591090098,0.08793812035564319,0
0.15848424907247247,0.007874603435593644,0
0.8747436125333821,0.9453903133833208,1
0.01333769246269216,0.994039298194337,1
0.24172665544797273,0.007802669789845788,0
0.8159794615768694,0.9332129591483173,1
0.6907238742195776,0.8267207909042805,1
0.711179872727164,0.9991566437682718,1
0.3678409270276819,0.02263955509268902,0
0.15684208429288615,0.01541329597682772,0
0.42406192442725094,0.16915040476173843,0
0.12385469397843929,0.010364379932843448,0
0.038581992307085256,4.009305133835851e-06,0
0.2522098423370068,0.1769842122347189,0
0.869274034953075,0.9733887673534858,1
0.7661617029237071,0.9931449535196537,1
0.8822502576544263,0.9938792616825938,1
0.668641927781348,0.1631643351659938,1
0.2116426624636027,0.25756631611893327,0
0.00858814515328203,0.9944746130114065,1
0.059929775115217264,0.0008473595280720273,0
0.273006290208012,0.03516023836287758,0
0.12248672694911317,0.0016139103729321987,0
0.17723157491266284,0.148984686789435,0
0.31736132466502365,0.5930427869970906,1
0.2265193618076744,0.027892959232117636,1
0.16766648271070972,0.7734263025354372,1
0.13886859648583547,0.49140815468036536,1
0.9514989861515047,0.01706756910527634,0
0.23617396163123783,0.007803533317575431,0
0.024573566727110644,0.12111976221036998,0
0.12210608072072891,0.43866434084142725,0
0.08956333899451292,0.002571588077674493,0
0.22613619088054368,0.012813287563469356,0
0.1435983441446628,0.013230595199735917,0
0.32843613787634623,0.8615726462888086,1
0.23259007271085597,0.815750882098093,1
0.22587593517306098,0.9760782125404303,1
0.9279940797524474,0.9984130048521844,1
0.2842250103083842,0.8096546463337712,1
0.700041273773772,0.980759415022226,1
0.2723363157563666,0.125914913537672,1
0.5645795955231474,0.9000579774845147,1
