resnet_prob,ridnet_pca_128_prob,ridnet_pca_128_face_prob,ridnet_pca_256_prob,ridnet_pca_256_face_prob,label
0.10148321358975189,0.023798869806153342,0.999833062443311,1.0,1.0,1
0.8704728774934629,7.20756659248064e-16,3.917929929552488e-07,1.0,1.6969852717737875e-10,0
0.022348838952359982,0.9986253464831922,0.9999040492132304,1.0,1.0,1
0.938295922774219,0.9999675832886562,0.999999999999956,1.0,1.0,1
0.022778836816835176,1.1897475688710525e-05,4.814765325377729e-14,7.735574371418893e-50,1.3742479077553118e-64,0
0.28232559683437836,0.015288932369724291,0.08707843140570083,4.657139316279438e-15,4.563193986256506e-16,1
0.1321550282601373,0.10165484115544851,0.04654789540791732,1.0,1.0,1
0.1476734221717886,0.00023925739979715465,3.9251240571192673e-08,0.9999999955227146,2.3397194444402644e-21,0
0.40937569317990496,3.660962454563961e-05,2.7792276096325673e-06,1.0,1.0,1
0.055595277645011626,1.0,1.0,1.0,1.0,1
0.8032798613970407,0.028123536742538195,0.25149930851424224,8.095445264584675e-43,7.164950321875911e-28,0
0.673580746942538,1.871446378582247e-26,3.499045252807834e-30,1.5680407785601606e-51,1.353662638053634e-75,0
0.5549290462498238,0.9999999999999658,1.0,1.0,1.0,1
0.9318351435586456,1.0,1.0,1.0,1.0,1
0.9221506668578698,1.0,1.0,1.0,1.0,1
0.8799152005774336,1.0,1.0,1.0,1.0,1
0.3131977693686313,0.999999999999998,1.0,1.0,1.0,1
0.38022239131767516,1.0,1.0,1.0,1.0,1
0.7845295983800409,0.6469157839308851,0.9522381384562819,2.5230708607807205e-30,0.9999999999906029,0
0.26348034648804874,5.44331442288702e-08,0.003666565035984786,0.9999999999999958,0.9999991770817818,0
0.5386970817452179,0.807636995119167,0.27551683996294846,1.7168068145222026e-08,0.9999999999999931,1
0.12515372919910622,0.9998980198322546,0.9999998731911562,1.0,1.0,1
0.9474235586745271,0.26043146371366005,0.3603587537741599,3.0630391091381e-10,6.854929244362604e-07,0
0.1152686600483351,9.441518232551708e-30,1.523360134795577e-15,2.6121460283630466e-74,8.157192854677432e-21,0
0.8615321985406511,0.8676427457215208,0.42521353764472175,0.9999999999995117,0.8985840498929644,0
0.6421921209227687,7.353745160167038e-06,3.3382487390636943e-06,4.2603802534775996e-26,5.3694152129271385e-36,0
0.5273041011059563,0.5210710127381479,0.1898917265145155,1.0,1.0,0
0.9992880696631409,0.003403818156995732,0.0006519191947945299,9.198822780725794e-24,1.4120531763616771e-06,0
0.003910881864729719,0.0060126226713130716,5.469887907844471e-06,2.312745013453008e-132,3.874407827628503e-51,0
0.011021081706440124,0.999999738574116,0.9999999999234002,1.0,1.0,1
0.8924270565708049,0.9999999999709706,1.0,0.996382437972273,1.0,1
0.6853064830419274,0.939716841382386,0.9997105916446695,1.0,1.0,1
0.7446747682623229,1.0,1.0,1.0,1.0,1
0.4809382278948828,0.8768410100597686,0.8371152558547365,0.965464980325076,0.9671565124994017,1
0.8970337229598792,0.1554655781943015,1.6595315901951797e-05,2.27548001324376e-18,1.128469656314894e-40,0
0.5119307059816774,0.9999999998375015,0.9999999999977061,1.0,1.0,1
0.6834026665319606,0.9999999998375015,0.9999999999977061,1.0,1.0,1
0.8574080992948557,0.9943361814866745,0.9970440901410444,0.00019325093532554361,1.0,0
0.06477339932656521,0.9825069506315032,0.9121072421834799,1.0,1.0,1
0.26986766411503804,0.2472836878821299,0.10342874013890696,1.571541845035635e-14,1.5044153841067332e-08,0
0.9985530239160245,0.9363103342846477,0.9406466912331273,0.999999999996833,1.0,1
0.9311974813090734,0.6792790827561691,0.9998100467427063,1.0,1.0,1
0.9676031785411399,0.6885510052348588,0.013828253414912211,1.7405212607580266e-48,8.869645640877811e-69,0
0.7881474160678307,0.9999999999998883,0.999999999999561,0.9999999994971123,1.0,1
0.8730202482720245,0.07241238957031076,0.041236123205192224,2.2342694124063818e-23,3.3601524350035776e-13,0
0.5916810137494851,0.5396921314002052,0.14963674288374668,7.667763098592798e-31,1.1852069691903487e-48,0
0.08815667758393139,0.008269029433156182,0.0001932492878984929,1.3735611602673554e-11,4.4298674834696855e-37,0
0.3532346374548119,0.4084991916036106,0.6870754450410591,2.715264056087895e-08,3.316845693963544e-09,0
0.5871531118343485,0.011070453129430865,0.005851866222988037,0.9999963529427093,3.35873460025657e-06,1
0.43499254582754054,0.9972919061531815,0.9934079166882,1.0,1.0,1
0.3749556006603144,0.981062695844771,0.9250194039156222,0.9938084683471309,0.9974470027983421,1
0.9691542676845916,0.9964408346294492,0.7240672712951183,1.0,1.0,1
0.9179640154272907,0.16083478804545268,0.936863491821312,1.0,0.9999916250341466,1
0.3611264763528331,0.9993377343622449,0.9975872358013492,1.0,1.0,1
0.3786301549572786,0.5313479181941432,0.5132189354969252,0.34344996123396027,0.0030285081063899416,1
0.002997561876099908,0.013284665803178471,0.0031503075666103036,1.2508356120947246e-14,1.0874068118843526e-59,0
0.16433519349246314,0.2025154892461289,4.5324322063620304e-07,1.5000750226829584e-30,2.745163190038544e-47,0
0.5500470626146424,0.9992743057459861,0.9996077375873148,0.9999963341062106,1.0,1
0.9636489087572897,0.6409541322671781,0.6983754577993389,0.9999932179344062,1.0,1
0.7466357393257315,0.9988841747549224,0.9937952838151083,0.9999989183962962,1.0,1
0.7779746598708415,0.6177981283501225,0.43319701276424866,0.999999071526889,1.0,1
0.7294714293012018,0.0059286245758725835,0.0002948888806249462,1.6951799660150334e-17,1.854598441360355e-16,0
0.7295433713827001,6.778528903369268e-05,0.025524593143079918,5.706834072871222e-52,9.754092397100716e-75,0
0.09536766472192838,0.9575704262168262,0.9234172412327049,0.23959040113795554,0.016411252348833578,0
0.7478989358980465,0.9633063843893994,0.9835705290064325,1.0,1.0,1
0.657543354240554,0.9891626357069098,0.9367405269783572,0.9999999999907501,0.9999999237613051,1
0.8288420322159107,0.9960385589367995,0.41760414800025786,0.9999999999999991,0.9668713313680618,1
0.6346430409847518,0.9490836070146863,0.7367399037309297,0.9999992584883547,1.0,1
0.572490174690291,0.9696496297732604,0.9828983887572794,1.0,1.0,1
0.8776632020010429,0.8178379969412557,0.5438991373845441,0.9839127286575875,0.9930802180948174,1
0.49415115794624986,0.00011206813595587775,0.007252726768293119,1.5499616435476082e-36,3.812791675717841e-20,0
0.5925115350217522,0.8565094332501312,0.8769740845318577,0.20430157508170166,5.0699333639283976e-05,0
0.9426288756997674,0.9990600363579091,0.9885334623065132,1.0,0.999986947043076,1
0.5446730375359512,0.35381147196238955,0.14397455659682945,4.5687092426267437e-05,7.160015139277732e-11,1
0.7507772786110877,0.0018195148962287485,0.07317963121916807,1.6478251194184758e-35,1.714140486508016e-55,0
0.23019746007121644,0.029715820657937115,0.0037923783965339566,3.61599867460272e-46,1.0405108805237591e-49,0
0.32359153959996306,0.06141201518058889,0.4180119804869068,0.07862196857747493,0.9999999999688791,0
0.7185083124125146,0.9888630403945114,0.9938866182568478,0.9792512474366395,0.973659267205198,0
0.6248019513449491,0.028658739219004872,0.6167036780837496,0.9999955698548872,8.691367818490808e-06,0
0.9821524764270362,0.2359257048532158,0.766898017220273,5.148736264584634e-14,9.048433655865477e-10,0
0.01594994542563414,3.616839838968056e-11,1.7538384068931636e-09,6.959551307983401e-59,8.048600206477996e-87,0
0.4890060009867004,0.6630515465947561,0.998211111136815,1.0,0.002332125407572327,1
0.4446780262623493,0.936213322867679,0.9908933618462042,0.9999999698454107,1.0,1
0.08729009574822269,0.2844237273553598,0.016479576552822485,0.9988600778140357,1.274930695945618e-17,0
0.006334162620124934,3.84297078731471e-09,1.865070587856131e-07,1.500812932194931e-43,1.0709265924875353e-53,0
0.4468226411506959,0.049285109989875286,0.005675358183492254,4.506005472702597e-52,4.206384902661943e-52,0
0.08261195500085235,7.509050692236696e-14,1.7179796809653048e-19,1.7733423285101773e-52,5.6877781019176e-76,0
0.018052158747537867,0.0024908800912847805,0.0007880231000303605,0.939006549406921,4.605826843230928e-05,0
0.056453659159289564,7.403925784050054e-11,4.633604015225355e-11,1.6144459701067447e-74,2.323860013518392e-75,0
0.4255736456236475,0.01076453196726791,0.00043209359038571773,3.595221021143696e-60,2.7770959791280303e-08,0
0.05132251280430058,0.016829780066954896,3.739786557772768e-06,0.9999999999999136,4.394231039271543e-49,0
0.2899986597899057,0.0007314660578001337,3.924461433617485e-06,1.2246267148850361e-70,2.4488819927496887e-45,0
0.021656326691983273,0.556134687856339,0.6983512362515583,2.0096911831850638e-05,0.0004002059754513905,0
0.4819470178042567,0.0035866513478805947,0.0009579130384021873,2.080932484019468e-34,4.051432728717327e-23,0
0.016188075734574637,0.0006359945766681995,3.45977389182684e-05,1.0,9.751308295384487e-29,0
0.438016082895469,9.201388899619952e-07,2.3765886223468035e-16,4.660281762249241e-141,8.632917702694506e-61,0
0.7920408785625244,4.66246281080425e-05,1.3708693857153855e-14,1.7247541337128452e-187,3.145583982573301e-257,0
0.010713281595653759,6.587243913906529e-05,9.148168250738233e-06,0.9999999999991831,1.712893820023559e-37,0
0.16746917103693548,9.645841686575303e-14,3.2199059145441696e-20,4.2931350770217705e-210,3.034085260361041e-173,0
0.8821311887279057,0.9999998087866943,0.9999999993002093,1.0,1.0,1
0.08276083145160198,0.9999433417431958,0.9998922913521887,1.0,1.0,1
0.8650394678241292,0.16160030841526787,0.3046193391243365,0.9771692564054665,0.9975426868088898,1
0.12142029704182647,0.00036846625298207736,0.9790602204102057,5.4814359951073e-39,4.2204121843850197e-47,1
0.13117625067395564,0.02316895399438004,0.03952936941529594,1.0,1.0,0
0.5442712672459701,0.17629953711172727,0.0014285509975486106,1.0,1.0,0
0.0004938165353690844,0.06949954368690917,0.05537603440659777,7.920418301657033e-27,7.35028378160343e-43,0
0.2678923329428588,0.08871437788004541,0.04459080645361548,8.169921060322833e-201,1.3826268009881877e-121,0
0.3394873221078977,0.40093557109999806,0.34122080112886866,9.795682040918986e-07,8.775065875552764e-07,0
