facenet_prob,marlin_prob,senet_prob,arcface_prob,magface_prob,label
0.6062458898542138,0.21480893517649408,0.995689473334087,0.41427501621205665,0.5268428949054391,0
0.5838194177594205,0.710002056900898,0.9961669857865034,0.5079208273311602,0.38548656083823585,1
0.616707270365386,0.7318189677589967,0.9996987131396159,0.5264266404942664,0.39011171079254076,1
0.5442450599875753,0.5469116528961409,0.04810991006470994,0.48036831348536835,0.3527326778945787,0
0.6033658743165228,0.522235385424823,0.06901321179465447,0.4527849969088561,0.500245065949485,1
0.5572033665592925,0.1725680377314896,1.6706976298368225e-12,0.423669808875266,0.5217047595776259,0
0.4973062871180667,0.05789503316350484,5.856913605769759e-06,0.5013037742227512,0.4994064239694082,0
0.49771787117735256,0.15781787855753793,0.7855378663335647,0.37820838892957864,0.4355042914641944,1
0.5604432851316028,0.7150916576150809,0.9962852417575725,0.48430887037836834,0.42245921315377,1
0.5906906610041643,0.8120536109590694,6.935110898227627e-06,0.5083224142664564,0.4338609626296497,0
0.622065499054573,0.7318189677589967,0.9988335009342684,0.535431781515301,0.5624104368746934,1
0.49094695479006917,0.5271110240967397,0.05068516337712284,0.45925009748260154,0.49083712378557276,0
0.54082188356477,0.5576048737198401,0.020779072700848267,0.4996037809144772,0.6375923509974868,0
0.5181458605802248,0.3665425962063975,0.011531848093598274,0.5188980114122729,0.6274343981567467,0
0.4989934465154989,0.32541256333822965,2.419791362447478e-09,0.4211216856187735,0.6228088613271839,0
0.516572948253376,0.4323665802931635,0.8742246116777398,0.44789636077578127,0.40634140519389383,1
0.3817810861392804,0.41264527050730837,0.003908258178446086,0.3169960344684991,0.39779397334103905,0
0.5220354164352682,0.31312373524018877,0.8271256943129699,0.2950273645942895,0.5760596451870315,0
0.40813037644159295,0.2252256058980354,0.0478664877363724,0.19514889559268397,0.24505312431972193,0
0.4231447201659064,0.0743410058355655,0.0012660105721413204,0.3871117963339889,0.6575318069168927,0
0.36146590742453516,0.14037317067301278,0.15647470695893362,0.24052742620846815,0.25108527611435094,0
0.3926262936666162,0.7239249354361864,0.9943562453229995,0.31450109605195975,0.594549860130266,1
0.37831022895839833,0.6817288245886769,0.9939391961724661,0.37755592604529303,0.6419730581114066,1
0.39267239013524496,0.42106101713493244,0.9995048324920052,0.41571030122358377,0.3970255094603094,1
0.34310731577847275,0.37255164373267413,6.533949587818965e-06,0.4317442081532029,0.6373500013805625,0
0.3791175266002507,0.6753642861539124,0.9895343689375153,0.45793647080460603,0.5468824585827499,1
0.4074068083109624,0.8427415332022643,1.9505594706379994e-07,0.4044609641434473,0.4986106003440778,1
0.4443589610658216,0.25246000947490077,0.0052704722848296885,0.4098957871531613,0.2998788000039855,0
0.4268517048986153,0.16298076849112267,0.00013629537984916694,0.2853602996758265,0.4364413178401789,0
0.3514358899274895,0.650856651663218,0.3440036687846546,0.47704445875059626,0.4674069434171128,1
0.19538419182049366,0.21242255759222406,0.0006511871162728618,0.4363743500708475,0.5929109627615322,0
0.6004192754732295,0.3527715697239144,0.999999788584062,0.4552760413462754,0.4966537476401037,1
0.3930814565321703,0.15862474868872328,7.745319062584897e-06,0.27844736451104896,0.6985154489989449,0
0.3899021715197173,0.6843488132320539,0.9975299457349269,0.332541348995706,0.5011323383738996,1
0.39385221904629925,0.46800146721824226,0.011334548966815097,0.3934041930210042,0.5240293311765382,0
0.4645692388522743,0.600891323124576,0.996372297046391,0.33539804843621157,0.46840733262611506,1
0.36343268940737145,0.3713076125739974,1.3010306522008824e-12,0.3166279218652931,0.5635865050664579,0
0.39495301852788245,0.46894585489266527,0.01038610202121806,0.47683135825405604,0.400902433399166,0
0.2751918385115287,0.12839829942128891,1.1823601578374508e-09,0.37762125291108944,0.41601947993470195,0
0.42115449265752125,0.34196521693284926,0.03769219982795389,0.4611457338578632,0.3646160376154284,0
0.3652469725548412,0.46991073180986437,0.9314717252618048,0.42940521271677307,0.4528567998865189,1
0.5660712438304862,0.6058806458033706,0.9999952831826515,0.5479577627235597,0.46691766207826774,0
0.5505932277303368,0.35765694570534784,3.858431480556363e-05,0.4641269846953419,0.5403603966269117,0
0.4423049259953785,0.1676530135367137,2.3186185620882293e-08,0.3561026533324309,0.2842803207148802,0
0.6437288576470324,0.15212903281877804,1.5772963405262464e-07,0.4073173534264383,0.2967826435750645,0
0.6796568675702515,0.6396282714140146,0.9813579792754539,0.6221254376329202,0.6413174157597928,1
0.6330109673694779,0.6835596614080051,0.9934613998919567,0.5580573595458195,0.6642192389625639,1
0.658376606591454,0.7366406389572308,0.8607211089040707,0.6024218021120353,0.5209283516751839,1
0.7059015788803352,0.7145907157146613,0.9990458033103766,0.6223497515289389,0.2938106319215518,1
0.6492805112445938,0.6710796001852659,0.998717778616459,0.5972007532753575,0.3966105042593111,1
0.5938135373604175,0.7423040167720375,0.9907414351280436,0.5957998618623244,0.431093361898953,1
0.6774892192066073,0.4879042499186769,0.99800152778201,0.6518150539564932,0.6401767453774412,1
0.6405133186409139,0.5435481553156688,0.9596200551887438,0.6600184913851473,0.5041776611063079,1
0.6857050146534817,0.4226299582768223,0.9994981334544684,0.6720224613061712,0.5647988242207604,1
0.4825168812685689,0.2987790852587123,1.0903970113648036e-06,0.5611198229910811,0.504037368764505,0
0.7059015788803352,0.7145907157146613,0.9990458033103766,0.6223497515289389,0.42276732821046886,1
0.6447647301506372,0.6452558080798506,0.9988859328737276,0.6123658481215708,0.4485503064055763,1
0.623546847519251,0.7392519030389155,7.817271569093923e-05,0.5874279466788452,0.5059651631022108,1
0.7274546012945801,0.7271376056316767,0.9991648708271026,0.6773103128520155,0.37224195926831233,1
0.6847228607020954,0.6459316799160651,0.9986780271179357,0.64645344704046,0.34440649169039034,1
0.6411228503167548,0.7501778386786223,0.9986068976385231,0.6359648821420528,0.5323859547937764,1
0.6317887878246413,0.6053985686364218,0.012797576857089814,0.6336373782120446,0.349798126059149,0
0.5679279666178313,0.5028334724154423,0.008572884644716132,0.5217985852691449,0.6055856842360238,0
0.6998833214509625,0.6341442484555764,0.00825540518994797,0.5771208124031917,0.5272091353368247,0
0.6959094594308304,0.6817971172852149,0.9806382134351906,0.611393980813201,0.39958178776113273,1
0.6330109673694779,0.6835596614080051,0.9934613998919567,0.5580573595458195,0.5180919643923012,1
0.7030289039400802,0.7812629542515073,0.9999295860652151,0.6297426454259899,0.5973237075121394,1
0.5599441592208327,0.43145946523912426,0.673804781317496,0.5846078030407583,0.4150485596025568,0
0.6909139302403527,0.6820116097764795,0.9764985156738623,0.6554473308422775,0.3998337168551848,1
0.6334589872986425,0.6815876662364418,0.9925798486625239,0.5556562543582322,0.49429833526876615,1
0.658376606591454,0.7366406389572308,0.8607211089040707,0.6024218021120353,0.6506116970186016,1
0.6909139302403527,0.6820116097764795,0.9764985156738623,0.6554473308422775,0.6253501428120212,1
0.6168365332871985,0.6599567015825953,0.9651515877660587,0.5412332513771053,0.32169427796626116,1
0.6344328171373238,0.728762594460095,0.9987664642653541,0.6507132853112674,0.6091413182270433,1
0.6684633596043287,0.6553889732705334,0.014069504721162395,0.6163391139382812,0.416965292718032,0
0.6220370285676626,0.5608890529242843,0.003918727391147894,0.5945337524953056,0.5074579692994953,0
0.74326767916248,0.6970962033821358,0.01679250690441576,0.6202039823811059,0.49886544256991805,0
0.6835052470264178,0.6743985119644743,0.9994673677405742,0.6247162820910868,0.46916310393924254,1
0.6492805112445938,0.6710796001852659,0.998717778616459,0.5972007532753575,0.4414427259433755,1
0.6058110202809173,0.6718990876717701,0.9177349531078166,0.6978646464529026,0.4234752992598688,1
0.6873383575035591,0.6885096571600607,0.019305062338320265,0.6663773243099063,0.47280020626068064,0
0.6207283985549032,0.5704871190075927,0.008514054217820831,0.6054113655067929,0.583956918994345,0
0.74326767916248,0.6970962033821358,0.01679250690441576,0.6202039823811059,0.6109702897236491,0
0.6386152486119652,0.6581206078656889,0.013689686449572316,0.6647742617163637,0.5165225701844259,0
0.6342188958017594,0.5313988486951708,0.005226253851711941,0.5973745628971626,0.5162047236018896,0
0.6297313268516679,0.5621767653801898,0.0013760186894963553,0.5498740617911028,0.5761408152965375,0
0.7131024193967074,0.5450102232417859,0.18114130298924488,0.6849176411335911,0.4093844997661757,0
0.597673000888811,0.3647367286192521,0.07213366462094702,0.5689009597663345,0.49723997000904857,0
0.6440401336471386,0.38344603750710027,0.005525581157156369,0.6146149646331734,0.41352394111572455,0
0.7087098715541574,0.5589679846744504,0.9814550558188976,0.7065901400701213,0.5318594832944302,1
0.6364831978075343,0.5095706473389613,0.9442183608205502,0.6475209494433783,0.7491608732244758,1
0.6308707663149095,0.44354286255256603,0.9982950643271729,0.6732308761956715,0.46172558265639113,1
0.4605106268405333,0.18166547090445273,0.44053152964264797,0.4852655913256268,0.2927070522670111,0
0.42874127127627487,0.47503404011913414,0.0028507159949685665,0.34250926567247225,0.5007424897531539,0
0.5086166494647264,0.33564046645100437,0.21497637938842856,0.43366823208454497,0.4515973594329533,0
0.5082601235371039,0.23891466395214633,0.000823315361902204,0.346521543100498,0.3323865185729928,0
0.47339883558413665,0.3001055955840432,0.00667380125745989,0.4296903187499792,0.48186215357230416,0
0.567326345782221,0.20778685589487786,0.8265060167886324,0.4664262680322086,0.3961786012652577,0
0.3740401549243021,0.11507292634694914,0.0008090266765610543,0.5022017802447457,0.6268625429000342,0
0.2843560747577812,0.22472123674978597,0.11614280113334058,0.37482634942446846,0.5070161510686202,0
0.41201583118307694,0.41274089933130775,4.715923063146944e-06,0.34537982866786715,0.43350982465312377,0
0.49511806255657576,0.09013537301694625,0.7777352046610773,0.4172071318699332,0.4128322343187944,0
0.20697561840296566,0.2260521329349973,0.03743565390870743,0.5671016720171232,0.28618726525477867,0
0.5122281826096002,0.31915280519844613,8.434563752055432e-06,0.4515238537823966,0.3754384032497604,0
0.3426067384631871,0.3328570511381274,0.0003463900966564461,0.2972217377626941,0.6597593880048105,0
0.3647035908690089,0.19020823742259887,1.4245160881027163e-07,0.29952130310677794,0.45230548196379317,0
0.4119500114227789,0.5636101904612842,1.1410474168369548e-06,0.415105536295275,0.40472923331475674,0
0.3393880825768988,0.3056339169603367,6.386913587071995e-07,0.37178300984322743,0.3735698208978001,0
0.46158636523916896,0.7377694439477364,0.9932694324681365,0.49322736919085397,0.446301343284349,1
0.4023422187879451,0.35843518393490914,0.9821868081931562,0.45504294376548554,0.4313218509857681,1
0.45962196420821677,0.4918080336460908,0.0028909660088880565,0.45596908411935716,0.6030158463121131,1
0.4462686932110767,0.3495425181694497,0.22592364104624213,0.5319387475186359,0.48057891975482303,1
0.37099335932374666,0.2339410684197946,0.777811226026486,0.3343230193645638,0.5314043176210534,0
0.5132229823788557,0.2893207165401163,0.9966409173992787,0.5105876583667821,0.44516661956368,1
0.4191917527440501,0.1601256121564887,0.4556961001386973,0.510146836904293,0.5620907928957244,1
0.4582473562570658,0.08702420899580073,2.094314877467602e-06,0.4289481439569181,0.4521051188308011,0
0.48202755194753566,0.6868092431289318,0.5263096701054225,0.5577207271401448,0.3811011779311223,1
0.5213632303419133,0.6452837580060643,0.9987790178144845,0.611344647666916,0.5483549691615436,1
0.4537661038008614,0.09302215996095654,3.836208072848668e-05,0.4559598756895998,0.4376706232400218,0
0.4342434925641374,0.627024089356771,0.5320578091922665,0.5421583030558217,0.4079306312081333,1
0.49856800569893683,0.5767203840001756,0.9976213141122631,0.5825887461687892,0.5444604979381287,1
0.5328133620023952,0.4991934040173784,0.0024978072009284973,0.4722432411811792,0.4861368832493492,0
0.34432210478672864,0.2694652360712418,0.009047470445737341,0.4865365355220386,0.39565361751793476,0
0.46158636523916896,0.7377694439477364,0.9932694324681365,0.49322736919085397,0.6677326467945923,1
0.46210120984434255,0.49272381663385323,0.9955683327515309,0.5440138091416218,0.3887180683408269,1
0.4976408205303072,0.7727559467966887,0.9969802342001743,0.5761437001639955,0.3080256952029451,1
0.4023422187879451,0.35843518393490914,0.9821868081931562,0.45504294376548554,0.5583281825744777,1
0.4218247314569541,0.7164742893284615,0.9952934362436368,0.5225812313993337,0.4261738975441535,1
0.43891917434721645,0.45512348956336446,0.997660059745199,0.4879989074087961,0.3997565473257588,1
0.39227320364642826,0.2355718558692875,0.10436246237097956,0.3731300317910537,0.5239239072906743,0
0.4886039416399195,0.46287065625096535,0.06115639964516575,0.5791966864044629,0.5738178880934988,0
0.5453747239013071,0.6815484645020715,0.7027900179293652,0.4593825471579142,0.4528297841785814,1
0.45987569280731067,0.5710189956510924,0.9999954733227285,0.5779888562715324,0.4438612091253291,1
0.5063543343579732,0.4560812666767159,0.0006363500650831895,0.4904795808790533,0.3978627124361366,0
0.44273178415478404,0.4174216382368867,0.009338358904815262,0.587882642455861,0.2970278057736364,0
0.5257319175839886,0.4989365352816332,0.00022585426419816207,0.3475011310606935,0.6547593850789291,0
0.39192511846100814,0.27255827615379713,0.0033473600798576155,0.5180886343075306,0.5105973677803062,0
0.5314211085237354,0.24707840062892494,0.003691999162350914,0.5064620989912237,0.37645764605642695,0
0.4236869456627103,0.13819332095489567,0.017448869814798547,0.5284454023176576,0.28659082460170815,0
0.3661494918282287,0.1375619730102078,9.124833476571727e-06,0.3125329686685327,0.5283265633375456,0
0.47197036999243375,0.4134392812187774,0.9960137231469873,0.2526794707676374,0.6457202329579096,1
0.40996676287698375,0.1384268022454178,0.15854988266158057,0.4457918145516478,0.6691200794138984,1
0.5074143023076527,0.7136195529222131,0.9998121515427724,0.6671535607482864,0.5547933954498714,1
0.494076415489752,0.7452198344452075,0.9813110856831667,0.6290142318364506,0.39130255494687866,1
0.43632044109102663,0.517162691844943,0.6234274497133505,0.5687435295803888,0.530455116621522,1
0.4014582527135679,0.34225364144729964,0.8467923508822431,0.6282714138850571,0.5259922543665474,0
0.40889527407804765,0.6521158385214273,0.9826088643968375,0.5397737395751205,0.3917994841961581,1
0.40889527407804765,0.6521158385214273,0.9826088643968375,0.5397737395751205,0.5320945571260556,1
0.43721608289573793,0.5291367655658368,0.0038943665238177446,0.6348316683466105,0.6493393418691951,0
0.6187237625034463,0.5307996946385095,0.9552079255469509,0.5960315611197892,0.5201967370475462,1
0.3605209246493779,0.48066549548656234,0.007871558913271794,0.37721903727026823,0.4832444431512166,0
0.4903907565045173,0.5652729492044924,0.9999011503549594,0.5116901014959857,0.4905988006088852,1
0.49780324392923475,0.6950684120543613,0.9992083514802715,0.6974031389595109,0.579428471902918,1
0.4283560442232023,0.5698197428199551,0.01598153156203193,0.6785774212347935,0.3950644548798347,0
0.46548725593361984,0.6683580231348903,0.9697867776262782,0.6023168432044401,0.6176106121466516,1
0.41187539286996616,0.7363477058935011,0.35554106979082595,0.6371577959914543,0.4500029278478636,0
0.4158508779710784,0.5661258986932585,0.015785122586653655,0.6385330972619969,0.5346819176937712,0
0.3035376299930681,0.3111090149269155,0.005779450370221274,0.5463869979008527,0.39996883587587884,0
0.25112570540332896,0.08649668236987641,0.9996657072050171,0.44636976775723874,0.6485981606376993,0
0.3946830197370978,0.3941843897058422,0.9987462707763722,0.517513745157187,0.5660418840288455,1
0.591914216312455,0.7063479789527585,0.989715039250099,0.6856736426905399,0.601555048497284,1
0.5664427863415571,0.6663617715001664,0.2294039306264139,0.628168766067793,0.4148845216068008,1
0.5635767087267125,0.7043158529249754,0.9742367840185994,0.6699933286844527,0.5039160501594256,1
0.6013864709013524,0.6801484116661367,0.10793624668433621,0.7017919546077603,0.6307198655454475,1
0.5762930372759263,0.42465920543283303,0.998756472931158,0.6693474132014274,0.3834766267713956,1
0.5300363677536336,0.45155351166383717,0.07201302107421617,0.6882267817318902,0.41730546699709387,1
0.34637250566250866,0.11483386305755049,2.0830505525936277e-08,0.3490626356527204,0.5196620929461264,0
0.5021050125009517,0.2786514005997042,0.014749046654641681,0.335990764433821,0.41545761461134323,0
0.5644741104617464,0.6869029780337967,0.9991492797698774,0.6451011546438945,0.5249732451971434,1
0.5272312662198537,0.6111231431311969,0.9759376985220729,0.6936573084253805,0.6137655012108025,1
0.5971606356946075,0.6984013722217395,0.9974536836633019,0.6940210800020266,0.5254972194487245,1
0.5709268819920191,0.6900776764794546,0.9509424435719332,0.7367964971007894,0.46396068398137746,1
0.4868165665668217,0.553283823430592,1.2848059447096986e-07,0.39993285123356953,0.5534273717190695,0
0.5972192423661773,0.5564471162057397,0.054579427350131465,0.7119431061435546,0.25816694548325364,0
0.571933298976326,0.751951985785933,0.923379835861061,0.6510378742924605,0.6255266105511686,0
0.5822271471285605,0.7157916769217015,0.9994899637638592,0.6500756894064507,0.527821877736229,1
0.5737192422796312,0.6645616426537259,0.9970493536604643,0.6887494121581236,0.47577138013270176,1
0.5746152276200365,0.6865453353316187,0.999798438899001,0.6972784736481792,0.4683828567775747,1
0.5256023492246362,0.5891745403914728,0.8948314358077125,0.7205366074724567,0.6572663881050421,1
0.5867705470708471,0.7477727755383586,0.9766457261464129,0.7184245311719505,0.5302732080736002,1
0.606782004991906,0.71355621407167,0.9723819076090564,0.5976181011515694,0.29153324975691697,1
0.5660624878217475,0.4512958601665456,0.032096145049149774,0.6884313096402533,0.5390037606603693,0
0.5612110254131423,0.6894375206123652,0.4134758733320122,0.7230234788686477,0.39978891118522614,0
0.5396944909805944,0.582685659919317,0.0005157232654120253,0.7294460852053156,0.4160977146216235,1
0.5493402219541634,0.4552997794716403,0.664679488268947,0.6152812362170105,0.5762843865120191,1
0.6314256176294926,0.5759560796183624,3.7572131755182603e-06,0.6920549659171386,0.5077390667166051,0
0.6084944529085375,0.691714595985973,0.0003327527085998813,0.6796106887440009,0.5095959314352014,0
0.5567890335256307,0.5345909907488142,0.3141168730848737,0.709824497188338,0.42182395364661956,0
0.5402567522726192,0.6981014663715357,0.6936844347692881,0.672004242040333,0.514962505629793,0
0.5071545838782737,0.32703164311908023,0.03830974647822949,0.5786342266580615,0.3478583176368112,0
0.5570759824255086,0.5179565625623963,0.9304554842750685,0.6272437006818821,0.5097886997158008,0
0.4737236520513774,0.257444020716462,5.64276635848193e-05,0.44467196745797244,0.5187699289527339,0
0.529032770522805,0.4174042288766284,0.9088927070972257,0.6764823580127388,0.4664594457671243,1
0.5806468139303397,0.4444469904773884,0.974714131953141,0.6255610521682267,0.43915299261846624,1
0.3973534074978147,0.4568435560297521,3.310478418964085e-08,0.43490728881599905,0.33229311145701446,0
0.43278922978322204,0.1971936626897733,1.5087392585150852e-05,0.41329812788475606,0.30532938261463355,0
0.47030406777528744,0.2915626653760853,0.0005204387943958035,0.2535670402295394,0.5426961214065684,0
0.42269634978272785,0.10467640927239741,0.8767126904442363,0.29884264779258324,0.47086054044777775,0
0.4018177381493474,0.26567326797108465,0.998291265860797,0.3040392497937772,0.5245119589661238,0
0.5403516200900843,0.25478278524966713,0.8510462319677651,0.36484307857464127,0.49626286289615135,0
0.2473821571595126,0.23669958789997236,1.2885216393016976e-10,0.3031004563788733,0.3960740832780501,0
0.17793571221198679,0.2092016632216582,4.45141121717553e-07,0.43755997402278796,0.3607566033638344,0
0.27380707435333845,0.38264893940984784,0.08289329832417622,0.37280312127842075,0.6188722762241318,0
0.203599149719377,0.8405714600820824,0.31500950737109423,0.4041862372345131,0.47910128551123143,0
0.20542830847761387,0.6907378285551456,0.08711862535186572,0.5000452717394384,0.4496781248878806,0
0.7097566296341674,0.802877086427507,0.0027834958580137226,0.6267586155667065,0.5476157971816298,0
0.4199214483434713,0.381345401058,0.9828899346734669,0.3003364313729814,0.6725599272206467,0
0.35828150493306626,0.48945493386318695,0.0013695150555254108,0.357059560543645,0.22289425372216407,0
0.5063272150501298,0.21476597871636538,0.9994822042318102,0.4583639268045127,0.3502973561034742,0
0.4920228729861955,0.5498347891394365,0.06457480622648559,0.5777749698848891,0.511798074441221,0
0.6476358075532158,0.32964484514695386,0.9999571889355535,0.29654161823243563,0.35425777680830395,1
0.7606105232585573,0.33876537465039175,0.672908595396024,0.5202143432805626,0.44272549401905087,1
0.6901356538330882,0.2994399417394429,0.9997388723089641,0.6376578318896016,0.4644503075468996,1
0.6010149458555607,0.3173634184065452,2.36452253923249e-05,0.29875965839969587,0.46395125174873064,1
0.5799559247936288,0.10042600407702937,0.9999707335992469,0.6259669092700961,0.5499933876942775,0
0.768529040085488,0.5062117902198195,1.0985720742456056e-07,0.37461223365968915,0.3962162388066468,0
