facenet_prob,marlin_prob,senet_prob,arcface_prob,magface_prob,resnet_prob,ridnet_pca_128_prob,ridnet_pca_128_face_prob,ridnet_pca_256_prob,ridnet_pca_256_face_prob,label
0.3899021715197173,0.6843488132320539,0.9975299457349269,0.332541348995706,0.5011323383738996,0.9178430602097991,0.9999935876213528,0.9999999999967022,1.0,1.0,1
0.39385221904629925,0.46800146721824226,0.011334548966815097,0.3934041930210042,0.5240293311765382,0.01413467474470802,0.3214864399559609,1.7671684121379322e-05,4.074682974236771e-35,1.4664727352201506e-22,0
0.4645692388522743,0.600891323124576,0.996372297046391,0.33539804843621157,0.46840733262611506,0.05201805494251076,0.3441484582864345,0.6966449396856792,4.724063047726655e-45,5.146628369705681e-100,1
0.36343268940737145,0.3713076125739974,1.3010306522008824e-12,0.3166279218652931,0.5635865050664579,0.8670138556933255,0.010644178245111078,0.004832517649758227,2.3699033056281647e-36,0.999999963014025,0
0.39495301852788245,0.46894585489266527,0.01038610202121806,0.47683135825405604,0.400902433399166,0.6069434383235637,0.08961479214051254,4.7012155557131706e-07,8.099321449293798e-44,1.3493547913828288e-12,0
0.2751918385115287,0.12839829942128891,1.1823601578374508e-09,0.37762125291108944,0.41601947993470195,0.02764272156916734,8.668597236483772e-11,4.579718134370348e-14,6.99292881135128e-54,9.484668417150382e-17,0
0.42115449265752125,0.34196521693284926,0.03769219982795389,0.4611457338578632,0.3646160376154284,0.7652341290490695,0.0372657006591981,0.9878336715214745,1.0,1.0,0
0.3652469725548412,0.46991073180986437,0.9314717252618048,0.42940521271677307,0.4528567998865189,0.05583417847500248,0.9999999999999996,1.0,1.0,1.0,1
0.5660712438304862,0.6058806458033706,0.9999952831826515,0.5479577627235597,0.46691766207826774,0.28151891448038885,0.0028644736577357506,2.3367705239861452e-05,0.0012412878839967727,1.0,0
0.5505932277303368,0.35765694570534784,3.858431480556363e-05,0.4641269846953419,0.5403603966269117,0.037268275160738135,4.805524745640593e-07,0.00019333714889515618,2.31788966758758e-71,1.0941953361079936e-28,0
0.4423049259953785,0.1676530135367137,2.3186185620882293e-08,0.3561026533324309,0.2842803207148802,0.6544620223625914,0.002881971394535099,3.4779629660357776e-05,4.601599709847643e-99,1.5094376896860576e-23,0
0.6437288576470324,0.15212903281877804,1.5772963405262464e-07,0.4073173534264383,0.2967826435750645,0.0010477673364964718,4.9820009614400056e-05,0.000964090258051646,1.375547053433613e-45,2.538003225890903e-40,0
0.6796568675702515,0.6396282714140146,0.9813579792754539,0.6221254376329202,0.6413174157597928,0.6181136230836064,1.0,1.0,1.0,1.0,1
0.6330109673694779,0.6835596614080051,0.9934613998919567,0.5580573595458195,0.6642192389625639,0.9313916870173428,0.9998454449369171,0.9999999926124385,1.0,1.0,1
0.658376606591454,0.7366406389572308,0.8607211089040707,0.6024218021120353,0.5209283516751839,0.38082022071149757,0.9999968802519206,0.9999999963597137,1.0,1.0,1
0.7059015788803352,0.7145907157146613,0.9990458033103766,0.6223497515289389,0.2938106319215518,0.4221443513499079,0.997392554893586,0.985272984508994,1.0,1.0,1
0.6492805112445938,0.6710796001852659,0.998717778616459,0.5972007532753575,0.3966105042593111,0.8271859606091377,0.9847508309451768,0.9880609517409756,1.0,1.0,1
0.5938135373604175,0.7423040167720375,0.9907414351280436,0.5957998618623244,0.431093361898953,0.967147405750858,0.999999620175892,0.9999424013283096,1.0,0.9999993294619587,1
0.6774892192066073,0.4879042499186769,0.99800152778201,0.6518150539564932,0.6401767453774412,0.6503730707689445,0.255418938936825,0.4334736562917297,0.9999999999984821,0.9999999999974416,1
0.6405133186409139,0.5435481553156688,0.9596200551887438,0.6600184913851473,0.5041776611063079,0.42010126527686076,0.9997103580490521,0.9996563404710822,7.44678042370321e-14,0.9999999999999494,1
0.6857050146534817,0.4226299582768223,0.9994981334544684,0.6720224613061712,0.5647988242207604,0.734409585854297,0.997593060334532,0.98910898798451,0.9999979477497882,1.0,1
0.4825168812685689,0.2987790852587123,1.0903970113648036e-06,0.5611198229910811,0.504037368764505,0.0444472973870227,0.0007000205753806923,0.00014407822600002673,8.720340200521206e-34,0.9999960420698255,0
0.7059015788803352,0.7145907157146613,0.9990458033103766,0.6223497515289389,0.42276732821046886,0.4221443513499079,0.9973925548935858,0.9852729845089938,1.0,1.0,1
0.6447647301506372,0.6452558080798506,0.9988859328737276,0.6123658481215708,0.4485503064055763,0.8153455343277829,0.989339305590106,0.9844365671439116,1.0,1.0,1
0.623546847519251,0.7392519030389155,7.817271569093923e-05,0.5874279466788452,0.5059651631022108,0.9732639192180118,0.977323077729772,0.997327439551498,1.0,1.0,1
0.7274546012945801,0.7271376056316767,0.9991648708271026,0.6773103128520155,0.37224195926831233,0.8568789708304111,0.999516323095307,0.9997449110591654,1.0,1.0,1
0.6847228607020954,0.6459316799160651,0.9986780271179357,0.64645344704046,0.34440649169039034,0.9573605191089062,0.9912905134590411,0.9958211638382654,1.0,1.0,1
0.6411228503167548,0.7501778386786223,0.9986068976385231,0.6359648821420528,0.5323859547937764,0.9778404402700196,0.9994872299334853,0.9999999154670092,1.0,1.0,1
0.6317887878246413,0.6053985686364218,0.012797576857089814,0.6336373782120446,0.349798126059149,0.15691466483781535,3.8657806504242877e-26,8.663455846623208e-20,2.188174411636625e-52,1.053345585647488e-71,0
0.5679279666178313,0.5028334724154423,0.008572884644716132,0.5217985852691449,0.6055856842360238,0.07265300809796679,0.019581694341245248,0.00812819222761585,4.4697905947522013e-07,6.641960700548525e-07,0
0.6998833214509625,0.6341442484555764,0.00825540518994797,0.5771208124031917,0.5272091353368247,0.37687210824729883,0.058609834110501344,0.027165937516470905,8.693426032555159e-07,3.578319841345073e-07,0
0.6959094594308304,0.6817971172852149,0.9806382134351906,0.611393980813201,0.39958178776113273,0.538585902360128,1.0,1.0,1.0,1.0,1
0.6330109673694779,0.6835596614080051,0.9934613998919567,0.5580573595458195,0.5180919643923012,0.9313916870173428,0.9998454449369171,0.9999999926124385,1.0,1.0,1
0.7030289039400802,0.7812629542515073,0.9999295860652151,0.6297426454259899,0.5973237075121394,0.9053710213537164,0.994433207443446,0.9996742752834225,1.0,1.0,1
0.5599441592208327,0.43145946523912426,0.673804781317496,0.5846078030407583,0.4150485596025568,0.8873509384051033,5.558799862465488e-05,3.409906019095209e-09,3.4697972354215114e-58,1.0,0
0.6909139302403527,0.6820116097764795,0.9764985156738623,0.6554473308422775,0.3998337168551848,0.9724464205122823,1.0,1.0,1.0,1.0,1
0.6334589872986425,0.6815876662364418,0.9925798486625239,0.5556562543582322,0.49429833526876615,0.9695180952936314,0.9935226480314299,0.9999999995939306,1.0,0.999999860798246,1
0.658376606591454,0.7366406389572308,0.8607211089040707,0.6024218021120353,0.6506116970186016,0.809249481138541,0.9999968802519206,0.9999999963597137,1.0,1.0,1
