facenet_prob,marlin_prob,senet_prob,resnet_prob,ridnet_pca_128_face_prob,ridnet_pca_128_prob,ridnet_pca_256_face_prob,ridnet_pca_256_prob,label
0.3983718255691441,0.6682740882470918,0.9887816529423658,0.5423922962167297,0.5486672993526779,0.9043843215894964,3.579512399767864e-08,3.1193687347195204e-09,1
0.4213316355736251,0.6211330106518977,0.9144926841902499,0.8351515632213568,0.7470024434105542,0.6200114474187559,0.9999999999999802,0.9948218145612747,1
0.19742399078149814,0.2705304118804578,0.0010410180969326623,0.002769331909515206,4.092109897139061e-07,3.224636321700228e-08,2.4182559475789412e-62,3.57707859493126e-39,0
0.4103930712082334,0.34503615828105516,0.5446824343124612,0.019214312053167894,0.002979421722319425,0.019151795198429574,1.0,4.050122148022965e-41,0
0.5954265145461684,0.7440187970703387,0.9968524966175594,0.45273300864172533,0.9999991313755976,0.9999999640591499,1.0,1.0,1
0.4456931018724782,0.636932560818567,0.9994558230139814,0.7967122203838676,0.9681370344413452,0.8643650513021519,0.9999999999999996,0.9999319489354154,1
0.47607077829555416,0.6123605065628767,0.9900117773936394,0.9912457153413714,0.999996934700442,0.9999671402941117,1.0,1.0,1
0.4091229223376246,0.610330993903729,0.9953679163486624,0.08170052188594958,0.9995594618610836,0.9919876501882066,1.0,0.9999999999377078,1
0.5961193968712153,0.7221001052323411,0.022464497894512603,0.18955628512530237,0.41618052004925676,0.8973489867714975,5.8514263134673105e-21,7.830806391338155e-53,0
0.4779890982109615,0.6760036299213839,0.13481640300042394,0.24702989487852975,0.17941451932490426,0.2015881695577257,1.6344702332710128e-07,1.8962458952222013e-09,0
0.44432161263920733,0.5098725443531096,0.6957645067999216,0.5437376371706276,0.9999994921549157,0.9997591762732049,0.9996604864164458,0.996491158303164,1
0.4679113941974805,0.3557595133931722,0.4048721339112306,0.5648529777415991,0.7299767648266381,0.7105578945653037,0.0005873105959841911,0.028087312389688434,1
0.4610253232886387,0.6242227877314216,0.10881516713353663,0.1719362206943176,0.07794872731003172,0.002295112875461858,1.4371521953346665e-11,8.850299257275561e-20,0
0.558021165822545,0.7259005467861156,0.5075011397542164,0.43068614572234637,0.536103156323028,0.7563504663705001,0.9999744477118726,0.9882860323461796,0
0.4911488104827858,0.48832236429838144,0.16543101572194607,0.8744118246372823,1.1543149026260992e-06,0.08136444789869399,6.057279950625806e-126,8.466068407632058e-83,0
0.42094890347098485,0.3390072445151519,0.9878448078481766,0.6989108664003393,0.8574296798889176,0.9183039393180045,1.0,1.0,0
0.3875878417214647,0.39693819833219074,0.014230088005434694,0.5239288444503948,0.0006957532625864239,0.0005754626070471294,1.0986378140978398e-98,1.6814370927730855e-67,0
0.38956887838915966,0.3652935187932339,0.11586619150290228,0.43262989708121546,0.0012359781284566078,0.08386650167903108,1.9870536818224535e-48,2.012893415604034e-11,0
0.5452221597265233,0.8009538379222336,0.07509007677369478,0.5603494156112631,9.00150554880609e-08,9.698461599650939e-08,1.0671117713993622e-59,3.613290980261096e-41,0
0.3903167678873627,0.4155009959960884,0.9546416034636918,0.42550698726756214,0.2867019182490036,0.9577287970482716,1.0759777340128433e-20,1.836072259166363e-30,1
0.4055133637657338,0.4482044835255144,0.8324622259596978,0.09602635904665119,0.45517065557349146,0.43872138274611344,0.015476824501283312,0.9999999999969249,1
0.1905091804156624,0.006654996813597272,0.019115639545108913,0.00018441002797899543,9.305388372022345e-17,1.4440069364635183e-15,1.7555663024644515e-93,5.424966858228534e-228,0
0.37378780540744005,0.2712291607743077,0.8172150284907325,0.007286568184807809,3.0043051298490765e-05,0.715381560656343,3.1028658030894816e-97,5.327155048176846e-40,0
0.3567439019432638,0.01838704319879151,0.10570409814352355,0.048480502874327466,0.1021730420716051,0.3098390176434553,4.1570060284761454e-39,4.8491546058364115e-80,0
0.4065314338415354,0.11339425067899524,3.6947827639370575e-05,0.29031677458289074,8.796019844657881e-09,0.48227075883753295,2.789028394060637e-31,3.933728026502794e-130,0
0.28667421598019155,0.08709773900238513,2.6226448869839317e-07,0.8064536215356383,0.9621512171580439,0.9994233101038884,0.9999896303739486,0.9999999999999998,0
0.29366717206716786,0.05003389051277764,0.001479375385604964,0.24470922273378495,0.0024236729909689826,0.12131436070669561,2.6509620299904253e-28,5.098128285428086e-13,1
0.38516823912852716,0.34574612474328736,0.9135232987193423,0.6809301963565547,0.9998978598184984,0.8379262907879043,1.0,1.0,1
0.3561709885996472,0.10918308975219038,0.9996528662616464,0.887117030857828,0.9957286421433166,0.8776587708198179,1.0,1.0,1
0.2595891556283621,0.1663387669651618,4.208553887411411e-05,0.005428735380899476,8.00390278034593e-05,5.906991118844857e-06,1.2045348586825952e-43,1.3019694758122967e-41,0
0.3862246593704241,0.3750405295606037,0.9996209620579876,0.1612508570404898,0.9623484814243809,0.19252968736839954,1.0,1.0,1
0.3157251764281012,0.3298229881453573,0.9506168798462614,0.1262705231123162,0.055766659222302284,0.09484072729039945,5.0434762115097384e-11,7.527270674309744e-05,1
0.2684048758903138,0.1593817745516308,0.0005395937907057019,0.3799653401850559,0.05717746930017292,0.2881258392614989,0.9999975755788891,2.0765487861987652e-08,0
0.23516017494329342,0.1170997159805954,0.001842886195777381,0.019136073971020604,0.00015732368240356436,1.6362389458618584e-05,5.273229245743151e-15,0.00022619740531856417,0
0.4892109939031209,0.8989427044141085,0.9993787018996436,0.024558331524394163,0.052563912701454656,0.01128086659557698,1.0,0.9999999985718107,1
0.2887316501586307,0.15266377855798913,0.00013743781795599563,0.5407317068616181,1.940533001014349e-05,0.04785059464358013,3.723896311304817e-11,1.4838928591987605e-38,0
0.26339622030573145,0.0274772634426925,0.7395585604870596,0.3059757447347626,0.0020981581735891176,0.0022171705981963953,7.079111648046545e-35,4.6305948267463294e-39,1
0.6443202981259387,0.052606239699046306,0.016435401619258643,0.029684545562536413,0.002442867008918388,2.0912198000182967e-05,0.9999999999931772,3.328509563850486e-89,0
0.4312253572210603,0.581972416131286,0.9997115332345143,0.3970323425804363,0.3823557749389794,0.9903284559006521,0.999999999999994,0.9999999335560379,1
0.3345121931188674,0.12125807408200855,0.9338820811769822,0.8468560329373833,0.8007657199846053,0.009881166734075937,2.746984116670728e-16,1.073190523430569e-20,0
0.3185910978713871,0.2401799794691732,0.998123446272274,0.9760807301639971,0.9891748194408388,0.9447592406253058,1.0,0.9999999999998963,1
0.3239948450455732,0.26919172428053595,0.00047414882163042545,0.3770666907879959,0.027561889690261396,0.703775606895336,6.73180795980069e-27,2.5750261074921533e-08,0
0.27619125314094667,0.16295467133309513,0.05638461496063514,0.8374548538649559,0.0031594510646340665,0.003970866100872345,0.024888434623269333,1.0,0
0.4986143518180618,0.11552953294683177,0.900169456701529,0.108310820337508,0.004691226853579815,0.008771109257267673,2.4454618917283756e-20,4.2393391147952825e-20,0
0.3681814395834565,0.12174740017437202,0.00021270414572484224,0.004234859643233924,0.9894453963430913,0.8844700335121589,2.8100694755655145e-12,0.9895140343931158,0
0.4715750250906625,0.32257875694113874,0.9997057456426199,0.949422811882163,0.9999117809675032,0.9991414795031202,1.0,1.0,1
0.23158314075773065,0.6401163898237606,8.21712446267366e-07,0.34448636844333186,0.02055727871891519,1.4804120095233377e-05,3.2736700323913596e-71,2.7307085426542153e-74,0
0.32255189353982744,0.5815966824206288,0.9215110927196845,0.11196191308086706,2.7782342651089837e-05,3.028595235144562e-05,1.3325259661359004e-37,1.5842611423176572e-41,0
0.2838919779895254,0.34235752367265626,0.12647781614342057,0.057264463527134345,0.033058708424002346,0.0022171175480813193,7.661644742665631e-33,9.20045480309779e-43,0
0.32162206201843146,0.3243461940045954,3.7921499577866846e-05,0.19376644082701236,0.0520718381875776,0.31883951943465516,0.026250911452079268,1.965365998179327e-33,0
0.1358110567109509,0.2682114988065001,2.3820075615953976e-07,0.47931123351961,0.0019465217710697973,0.994275878215571,3.6789306291528267e-122,0.999999999999329,0
0.21110980813008343,0.07057469275370346,8.013231445203522e-05,0.7508625856841895,0.15228570841957642,0.9400942757552619,4.8041010149692665e-17,1.252085916599139e-41,0
0.24010161097561686,0.4731023074273737,9.365764660827546e-05,0.021912500359725737,0.6774597140332173,0.44002923532275146,2.1494715976746542e-30,1.2065668432878118e-20,0
0.17647437208181088,0.24374365223235336,4.977027705631224e-05,0.06342388054783187,0.000948340953852625,0.16988322795771846,1.347623070386557e-29,6.886716006337458e-33,0
0.1290245712480309,0.7486232849257052,0.6938109114485341,0.8619384413088909,0.1890313790934125,0.3470011250293712,7.22527732582639e-05,2.1716053520522234e-06,0
0.20173283413278625,0.3574892051670438,0.6995037821765252,0.5327121675063049,3.6664224659429944e-06,0.2191005124462907,4.221784786532499e-30,1.2428564800780946e-22,0
0.3557054719266036,0.08498214663571901,1.8254977001539107e-05,0.07780674292630509,7.200475304895767e-15,2.7216112466080423e-15,1.409111861097827e-140,3.997045887026286e-29,0
0.5381683973007126,0.3886882457632336,0.004228492695270579,0.0006629947175227044,0.00011908708893979556,9.833084414283595e-12,1.0,1.0435538159180001e-74,0
0.4988557011899972,0.4129454280571947,0.9999649605161248,0.08262199286811636,0.9968071419140201,0.999949705637782,2.1235502092472462e-120,2.45364019893353e-76,0
0.4380724726271659,0.23523860034102834,0.00011388281458122232,0.06224829771874498,1.3059234288339183e-13,7.281215033944544e-12,1.759862265286263e-64,4.927161300603743e-120,0
0.47448996332610666,0.39981717169252395,4.4809239185986396e-14,0.00042116550367896397,8.209344770260508e-05,0.00012170653543943831,3.565509647100154e-52,7.353590170531015e-39,0
0.5658736597129187,0.5980678660283,0.6399744375757386,0.15120170427334872,0.9129088973953776,0.9995836954602971,1.0,9.64172540274907e-06,1
0.613781368457601,0.6730910164814381,0.9995324133270522,0.9677810140574441,0.9999421957383902,0.9999999990441657,1.0,1.0,1
0.5543153611028065,0.43570754852384763,0.9832786178929939,0.022141307954834044,0.9999998773033814,0.9999998399881883,1.0,1.0,1
0.5053397462058872,0.22541317241932032,0.0008339394367016025,0.17619059789336358,0.9995118272317176,1.5939481818518992e-06,1.0174539228809119e-97,6.587843966384185e-74,0
0.6062458898542138,0.21480893517649408,0.995689473334087,0.19894483238310526,0.061992647872321165,0.001969352092444178,1.7104796141393067e-168,4.240551853541224e-84,0
0.5838194177594205,0.710002056900898,0.9961669857865034,0.6874854915055415,1.0,1.0,1.0,1.0,1
0.616707270365386,0.7318189677589967,0.9996987131396159,0.7146410658309038,0.9999999999999989,1.0,1.0,1.0,1
0.5442450599875753,0.5469116528961409,0.04810991006470994,0.9345003915055643,0.002312584036884143,0.013248464312475254,2.4550950686733034e-44,1.0823057887991028e-64,0
0.6033658743165228,0.522235385424823,0.06901321179465447,0.5379899467941026,0.24774105657731446,0.9999775352032975,1.0,1.0,1
0.5572033665592925,0.1725680377314896,1.6706976298368225e-12,0.017650370892173382,0.00405784169209773,0.0011778271671169102,1.9082886493279044e-62,1.1671910759415823e-47,0
0.4973062871180667,0.05789503316350484,5.856913605769759e-06,0.005547254447303363,0.00015814881966306436,0.0017059566927230244,3.7293308114338445e-55,8.527481937012452e-49,0
0.49771787117735256,0.15781787855753793,0.7855378663335647,0.012317698867433592,0.9962788896912277,0.06679070808283458,1.0,0.999718234341586,1
0.5604432851316028,0.7150916576150809,0.9962852417575725,0.8928487955908974,0.9999989873110112,0.9999999998932609,1.0,1.0,1
0.5906906610041643,0.8120536109590694,6.935110898227627e-06,0.13809003563044378,0.16594882526095245,0.9853081043966554,1.3329071906033152e-21,0.0009815384576288481,0
0.622065499054573,0.7318189677589967,0.9988335009342684,0.6107599257175848,0.9999999999999989,1.0,1.0,1.0,1
0.49094695479006917,0.5271110240967397,0.05068516337712284,0.8776817336391428,2.1735276528955385e-05,0.0073768136951720435,1.9448785733192763e-06,1.1085641837521278e-67,0
0.54082188356477,0.5576048737198401,0.020779072700848267,0.05313571017449593,0.008223914638662564,0.8215141714221977,1.4530096656142914e-25,2.5437657813758686e-27,0
0.5181458605802248,0.3665425962063975,0.011531848093598274,0.1474421375971877,0.5401604888676026,1.646433678467319e-07,3.07532138626268e-58,3.453210577275754e-42,0
0.4989934465154989,0.32541256333822965,2.419791362447478e-09,0.3000141675037218,0.00010155486416775668,0.6609360382406941,9.421401261130966e-36,1.0,0
0.516572948253376,0.4323665802931635,0.8742246116777398,0.4441892330267358,0.9999688629742288,0.9983233025426671,1.0,0.9999999247949286,1
0.3817810861392804,0.41264527050730837,0.003908258178446086,0.00942848389071478,1.1402588728845079e-07,1.2052538592554106e-11,9.081983466901262e-74,1.7543907286104126e-89,0
0.5220354164352682,0.31312373524018877,0.8271256943129699,0.7654480603765227,9.20128776049441e-06,1.6563362697379041e-09,2.6398308968783086e-31,0.9998118813845309,0
0.40813037644159295,0.2252256058980354,0.0478664877363724,0.08626020222402679,0.0001258430829407242,3.345359673369607e-06,1.0,2.1407830391083895e-24,0
0.4231447201659064,0.0743410058355655,0.0012660105721413204,0.00015174769221428734,0.24181075229109095,5.753604249387915e-10,7.539952986781518e-27,1.0,0
0.36146590742453516,0.14037317067301278,0.15647470695893362,0.14461731744663453,0.0006872051767864316,0.00021846489140767188,1.0,0.9999999999721974,0
0.3926262936666162,0.7239249354361864,0.9943562453229995,0.07965532478685261,2.0980039400999613e-05,3.695897551880523e-05,1.0094282616993248e-54,5.134819268692735e-44,1
0.37831022895839833,0.6817288245886769,0.9939391961724661,0.10414742462396856,0.8969928316761182,0.8309467560133881,0.9999997394850318,0.999998916088678,1
0.39267239013524496,0.42106101713493244,0.9995048324920052,0.1484684753445186,0.9999926337606164,0.9999994170863639,1.0,1.0,1
0.34310731577847275,0.37255164373267413,6.533949587818965e-06,0.051363389190313934,2.32350834989485e-05,2.8883864777874606e-05,1.6112889171756105e-37,7.27239532705642e-21,0
0.3791175266002507,0.6753642861539124,0.9895343689375153,0.5497009739467668,0.996553267958394,0.9970168371391119,1.0,0.9999999999999261,1
0.4074068083109624,0.8427415332022643,1.9505594706379994e-07,0.05622776167791598,0.2724672544575468,0.5106219385890983,2.4487567838645864e-36,1.4348107106137723e-08,1
0.4443589610658216,0.25246000947490077,0.0052704722848296885,0.5385257846282597,0.0010540075381614978,2.0239692691175504e-11,3.4395912084300604e-62,6.459550063922498e-76,0
0.4268517048986153,0.16298076849112267,0.00013629537984916694,0.2635384031045196,6.226325517894558e-18,4.805245836961741e-38,3.0316924007597007e-238,1.7147294841940354e-177,0
0.3514358899274895,0.650856651663218,0.3440036687846546,0.7963077986855008,0.9999999999977651,0.9999767320997279,1.0,0.999999998172451,1
0.19538419182049366,0.21242255759222406,0.0006511871162728618,0.33783766872582993,0.0001930784100531728,0.00010100293287679292,1.0,0.9999999737028096,0
0.6004192754732295,0.3527715697239144,0.999999788584062,0.3781283375861226,0.9999999829694338,0.0005005578319651263,0.9999999060313789,1.0,1
0.3930814565321703,0.15862474868872328,7.745319062584897e-06,0.005488467137691578,1.0227444937352714e-08,5.714051139932394e-13,1.1224415308022862e-128,6.826395561164639e-63,0
0.3899021715197173,0.6843488132320539,0.9975299457349269,0.9178430602097991,0.9999999999967022,0.9999935876213528,1.0,1.0,1
0.39385221904629925,0.46800146721824226,0.011334548966815097,0.01413467474470802,1.7671684121379322e-05,0.3214864399559609,1.4664727352201506e-22,4.074682974236771e-35,0
0.4645692388522743,0.600891323124576,0.996372297046391,0.05201805494251076,0.6966449396856792,0.3441484582864345,5.146628369705681e-100,4.724063047726655e-45,1
0.36343268940737145,0.3713076125739974,1.3010306522008824e-12,0.8670138556933255,0.004832517649758227,0.010644178245111078,0.999999963014025,2.3699033056281647e-36,0
0.39495301852788245,0.46894585489266527,0.01038610202121806,0.6069434383235637,4.7012155557131706e-07,0.08961479214051254,1.3493547913828288e-12,8.099321449293798e-44,0
0.2751918385115287,0.12839829942128891,1.1823601578374508e-09,0.02764272156916734,4.579718134370348e-14,8.668597236483772e-11,9.484668417150382e-17,6.99292881135128e-54,0
0.42115449265752125,0.34196521693284926,0.03769219982795389,0.7652341290490695,0.9878336715214745,0.0372657006591981,1.0,1.0,0
0.3652469725548412,0.46991073180986437,0.9314717252618048,0.05583417847500248,1.0,0.9999999999999996,1.0,1.0,1
0.5660712438304862,0.6058806458033706,0.9999952831826515,0.28151891448038885,2.3367705239861452e-05,0.0028644736577357506,1.0,0.0012412878839967727,0
0.5505932277303368,0.35765694570534784,3.858431480556363e-05,0.037268275160738135,0.00019333714889515618,4.805524745640593e-07,1.0941953361079936e-28,2.31788966758758e-71,0
0.4423049259953785,0.1676530135367137,2.3186185620882293e-08,0.6544620223625914,3.4779629660357776e-05,0.002881971394535099,1.5094376896860576e-23,4.601599709847643e-99,0
0.6437288576470324,0.15212903281877804,1.5772963405262464e-07,0.0010477673364964718,0.000964090258051646,4.9820009614400056e-05,2.538003225890903e-40,1.375547053433613e-45,0
0.6796568675702515,0.6396282714140146,0.9813579792754539,0.6181136230836064,1.0,1.0,1.0,1.0,1
0.6330109673694779,0.6835596614080051,0.9934613998919567,0.9313916870173428,0.9999999926124385,0.9998454449369171,1.0,1.0,1
0.658376606591454,0.7366406389572308,0.8607211089040707,0.38082022071149757,0.9999999963597137,0.9999968802519206,1.0,1.0,1
0.7059015788803352,0.7145907157146613,0.9990458033103766,0.4221443513499079,0.985272984508994,0.997392554893586,1.0,1.0,1
0.6492805112445938,0.6710796001852659,0.998717778616459,0.8271859606091377,0.9880609517409756,0.9847508309451768,1.0,1.0,1
0.5938135373604175,0.7423040167720375,0.9907414351280436,0.967147405750858,0.9999424013283096,0.999999620175892,0.9999993294619587,1.0,1
0.6774892192066073,0.4879042499186769,0.99800152778201,0.6503730707689445,0.4334736562917297,0.255418938936825,0.9999999999974416,0.9999999999984821,1
0.6405133186409139,0.5435481553156688,0.9596200551887438,0.42010126527686076,0.9996563404710822,0.9997103580490521,0.9999999999999494,7.44678042370321e-14,1
0.6857050146534817,0.4226299582768223,0.9994981334544684,0.734409585854297,0.98910898798451,0.997593060334532,1.0,0.9999979477497882,1
0.4825168812685689,0.2987790852587123,1.0903970113648036e-06,0.0444472973870227,0.00014407822600002673,0.0007000205753806923,0.9999960420698255,8.720340200521206e-34,0
0.7059015788803352,0.7145907157146613,0.9990458033103766,0.4221443513499079,0.9852729845089938,0.9973925548935858,1.0,1.0,1
0.6447647301506372,0.6452558080798506,0.9988859328737276,0.8153455343277829,0.9844365671439116,0.989339305590106,1.0,1.0,1
0.623546847519251,0.7392519030389155,7.817271569093923e-05,0.9732639192180118,0.997327439551498,0.977323077729772,1.0,1.0,1
0.7274546012945801,0.7271376056316767,0.9991648708271026,0.8568789708304111,0.9997449110591654,0.999516323095307,1.0,1.0,1
0.6847228607020954,0.6459316799160651,0.9986780271179357,0.9573605191089062,0.9958211638382654,0.9912905134590411,1.0,1.0,1
0.6411228503167548,0.7501778386786223,0.9986068976385231,0.9778404402700196,0.9999999154670092,0.9994872299334853,1.0,1.0,1
0.6317887878246413,0.6053985686364218,0.012797576857089814,0.15691466483781535,8.663455846623208e-20,3.8657806504242877e-26,1.053345585647488e-71,2.188174411636625e-52,0
0.5679279666178313,0.5028334724154423,0.008572884644716132,0.07265300809796679,0.00812819222761585,0.019581694341245248,6.641960700548525e-07,4.4697905947522013e-07,0
0.6998833214509625,0.6341442484555764,0.00825540518994797,0.37687210824729883,0.027165937516470905,0.058609834110501344,3.578319841345073e-07,8.693426032555159e-07,0
0.6959094594308304,0.6817971172852149,0.9806382134351906,0.538585902360128,1.0,1.0,1.0,1.0,1
0.6330109673694779,0.6835596614080051,0.9934613998919567,0.9313916870173428,0.9999999926124385,0.9998454449369171,1.0,1.0,1
0.7030289039400802,0.7812629542515073,0.9999295860652151,0.9053710213537164,0.9996742752834225,0.994433207443446,1.0,1.0,1
0.5599441592208327,0.43145946523912426,0.673804781317496,0.8873509384051033,3.409906019095209e-09,5.558799862465488e-05,1.0,3.4697972354215114e-58,0
0.6909139302403527,0.6820116097764795,0.9764985156738623,0.9724464205122823,1.0,1.0,1.0,1.0,1
0.6334589872986425,0.6815876662364418,0.9925798486625239,0.9695180952936314,0.9999999995939306,0.9935226480314299,0.999999860798246,1.0,1
0.658376606591454,0.7366406389572308,0.8607211089040707,0.809249481138541,0.9999999963597137,0.9999968802519206,1.0,1.0,1
0.6909139302403527,0.6820116097764795,0.9764985156738623,0.9724464205122823,1.0,1.0,1.0,1.0,1
0.6168365332871985,0.6599567015825953,0.9651515877660587,0.40694994260052436,0.9999992838423741,0.6396176322299342,0.4243280110717455,1.0,1
0.6344328171373238,0.728762594460095,0.9987664642653541,0.8568915474054549,0.7675876151864294,0.7178720711685482,1.0,1.0,1
0.6684633596043287,0.6553889732705334,0.014069504721162395,0.3648644371963743,4.270462524318714e-17,7.585532376610101e-21,1.320656964306065e-89,1.2295177175782823e-121,0
0.6220370285676626,0.5608890529242843,0.003918727391147894,0.6124438577982539,0.0018420584702891652,0.018812718374502733,3.05257808783188e-07,2.651970272899132e-07,0
0.74326767916248,0.6970962033821358,0.01679250690441576,0.48224018017439246,0.0010787050080036796,0.09515518940434017,4.291261161253215e-49,1.698022310455681e-24,0
0.6835052470264178,0.6743985119644743,0.9994673677405742,0.8360333104132762,0.9757314844889384,0.9795424806071822,1.0,1.0,1
0.6492805112445938,0.6710796001852659,0.998717778616459,0.9190525465683044,0.9880609517409754,0.9847508309451772,1.0,1.0,1
0.6058110202809173,0.6718990876717701,0.9177349531078166,0.9006405572810064,0.5512548500265292,0.8942693634425661,0.9999999894629653,1.0,1
0.6873383575035591,0.6885096571600607,0.019305062338320265,0.248652811669115,1.3249596293955996e-22,5.584685357178792e-18,1.3374431303062673e-07,3.793356986520178e-37,0
0.6207283985549032,0.5704871190075927,0.008514054217820831,0.618710090433035,0.006479032904037888,0.012974849462561817,3.0732692189661644e-07,2.634761221058905e-07,0
0.74326767916248,0.6970962033821358,0.01679250690441576,0.48224018017439246,0.0010787050080036558,0.09515518940434414,4.291261161252971e-49,1.6980223104556572e-24,0
0.6386152486119652,0.6581206078656889,0.013689686449572316,0.6371907374268685,2.620749568928453e-33,3.4314204435013483e-46,4.2294707024016386e-101,3.406710080030292e-142,0
0.6342188958017594,0.5313988486951708,0.005226253851711941,0.036798529530995425,0.009294504536770366,0.005814214158285288,7.305504823156345e-08,3.218606858216569e-07,0
0.6297313268516679,0.5621767653801898,0.0013760186894963553,0.7557271453890063,0.07416445756854992,0.7513429169203858,1.0,1.0,0
0.7131024193967074,0.5450102232417859,0.18114130298924488,0.8423573755567003,0.9919434703868654,0.9758607326982622,1.0,1.0,0
0.597673000888811,0.3647367286192521,0.07213366462094702,0.2370920629966571,0.01637086524783426,0.11715365188846728,0.005539311791871756,3.002288266358952e-16,0
0.6440401336471386,0.38344603750710027,0.005525581157156369,0.27331815984162244,0.0007215301884170961,0.0033091086095725494,7.133803789424833e-30,4.4661761338589605e-29,0
0.7087098715541574,0.5589679846744504,0.9814550558188976,0.7825449524476317,0.9997233889832453,0.9810205487829314,0.999999999997182,1.0,1
0.6364831978075343,0.5095706473389613,0.9442183608205502,0.5644798607979784,0.9999957960689508,0.9999887076947664,1.0,2.3332855627198557e-08,1
0.6308707663149095,0.44354286255256603,0.9982950643271729,0.1530934246808581,0.9965764901289427,0.9972782266647175,1.0,0.12687418454079533,1
0.4605106268405333,0.18166547090445273,0.44053152964264797,0.04357141939971733,7.044882547759059e-09,4.833290445534806e-12,1.106575651748896e-55,4.876943795902134e-32,0
0.42874127127627487,0.47503404011913414,0.0028507159949685665,0.037798610520922885,2.526849785575002e-08,1.0077966343162814e-09,1.4959550365357258e-42,2.908805604525055e-52,0
0.5086166494647264,0.33564046645100437,0.21497637938842856,0.14743496039732104,5.87148264387096e-06,1.1101194729918414e-08,7.818208510080026e-51,1.2651701112167768e-79,0
0.5082601235371039,0.23891466395214633,0.000823315361902204,0.6603620535749841,7.720348470049723e-09,1.989288927260728e-09,1.4323371546667433e-28,3.010324444364761e-65,0
0.47339883558413665,0.3001055955840432,0.00667380125745989,0.005376070933686867,2.200521998123095e-09,3.0839542367117703e-06,1.486884753111579e-121,6.910967793471602e-147,0
0.567326345782221,0.20778685589487786,0.8265060167886324,0.013907742469085882,6.4134967059197044e-09,4.541752478058783e-05,1.0345788946475508e-60,4.983320452675365e-75,0
0.3740401549243021,0.11507292634694914,0.0008090266765610543,0.0016945934456167285,3.257535968273488e-09,3.936736283641055e-05,0.9999999999999023,1.0,0
0.2843560747577812,0.22472123674978597,0.11614280113334058,0.8389535285411188,0.0007070342868145847,0.17219903724181548,8.388792510290601e-15,4.549486708968168e-16,0
0.41201583118307694,0.41274089933130775,4.715923063146944e-06,0.19295766419667462,1.9012013123927215e-07,1.233631810837705e-07,4.780271746978547e-47,1.0508802756442588e-66,0
0.49511806255657576,0.09013537301694625,0.7777352046610773,0.06582299544157409,7.859527107645997e-08,6.343829661553489e-09,3.2904570080929354e-43,1.1062525423177914e-23,0
0.20697561840296566,0.2260521329349973,0.03743565390870743,0.7729709221223483,0.026197234117078267,0.7866574792685708,3.4545250086454584e-24,5.422650466085299e-23,0
0.5122281826096002,0.31915280519844613,8.434563752055432e-06,0.31738624140131505,5.421257588660216e-06,0.0008190610309294615,5.393617033387471e-48,6.903875051923865e-22,0
0.3426067384631871,0.3328570511381274,0.0003463900966564461,0.05056466248401577,0.9966312432406103,0.957377222864888,1.0,1.0,0
0.3647035908690089,0.19020823742259887,1.4245160881027163e-07,0.1410806298203667,0.00010884933376337955,0.0009440292941530884,1.3417922535784322e-42,2.31958015157011e-24,0
0.4119500114227789,0.5636101904612842,1.1410474168369548e-06,0.43304923180202776,0.013309200804380443,0.004779351695293407,9.203772830544993e-31,6.871644422982726e-17,0
