facenet_prob,marlin_prob,senet_prob,label
0.2843560747577812,0.22472123674978597,0.11614280113334058,0
0.41201583118307694,0.41274089933130775,4.715923063146944e-06,0
0.49511806255657576,0.09013537301694625,0.7777352046610773,0
0.20697561840296566,0.2260521329349973,0.03743565390870743,0
0.5122281826096002,0.31915280519844613,8.434563752055432e-06,0
0.3426067384631871,0.3328570511381274,0.0003463900966564461,0
0.3647035908690089,0.19020823742259887,1.4245160881027163e-07,0
0.4119500114227789,0.5636101904612842,1.1410474168369548e-06,0
0.3393880825768988,0.3056339169603367,6.386913587071995e-07,0
0.46158636523916896,0.7377694439477364,0.9932694324681365,1
0.4023422187879451,0.35843518393490914,0.9821868081931562,1
0.45962196420821677,0.4918080336460908,0.0028909660088880565,1
0.4462686932110767,0.3495425181694497,0.22592364104624213,1
0.37099335932374666,0.2339410684197946,0.777811226026486,0
0.5132229823788557,0.2893207165401163,0.9966409173992787,1
0.4191917527440501,0.1601256121564887,0.4556961001386973,1
0.4582473562570658,0.08702420899580073,2.094314877467602e-06,0
0.48202755194753566,0.6868092431289318,0.5263096701054225,1
0.5213632303419133,0.6452837580060643,0.9987790178144845,1
0.4537661038008614,0.09302215996095654,3.836208072848668e-05,0
0.4342434925641374,0.627024089356771,0.5320578091922665,1
0.49856800569893683,0.5767203840001756,0.9976213141122631,1
0.5328133620023952,0.4991934040173784,0.0024978072009284973,0
0.34432210478672864,0.2694652360712418,0.009047470445737341,0
0.46158636523916896,0.7377694439477364,0.9932694324681365,1
0.46210120984434255,0.49272381663385323,0.9955683327515309,1
0.4976408205303072,0.7727559467966887,0.9969802342001743,1
0.4023422187879451,0.35843518393490914,0.9821868081931562,1
0.4218247314569541,0.7164742893284615,0.9952934362436368,1
0.43891917434721645,0.45512348956336446,0.997660059745199,1
0.39227320364642826,0.2355718558692875,0.10436246237097956,0
0.4886039416399195,0.46287065625096535,0.06115639964516575,0
0.5453747239013071,0.6815484645020715,0.7027900179293652,1
0.45987569280731067,0.5710189956510924,0.9999954733227285,1
0.5063543343579732,0.4560812666767159,0.0006363500650831895,0
0.44273178415478404,0.4174216382368867,0.009338358904815262,0
0.5257319175839886,0.4989365352816332,0.00022585426419816207,0
0.39192511846100814,0.27255827615379713,0.0033473600798576155,0
0.5314211085237354,0.24707840062892494,0.003691999162350914,0
0.4236869456627103,0.13819332095489567,0.017448869814798547,0
0.3661494918282287,0.1375619730102078,9.124833476571727e-06,0
0.47197036999243375,0.4134392812187774,0.9960137231469873,1
0.40996676287698375,0.1384268022454178,0.15854988266158057,1
0.5074143023076527,0.7136195529222131,0.9998121515427724,1
0.494076415489752,0.7452198344452075,0.9813110856831667,1
0.43632044109102663,0.517162691844943,0.6234274497133505,1
0.4014582527135679,0.34225364144729964,0.8467923508822431,0
0.40889527407804765,0.6521158385214273,0.9826088643968375,1
0.40889527407804765,0.6521158385214273,0.9826088643968375,1
0.43721608289573793,0.5291367655658368,0.0038943665238177446,0
0.6187237625034463,0.5307996946385095,0.9552079255469509,1
0.3605209246493779,0.48066549548656234,0.007871558913271794,0
0.4903907565045173,0.5652729492044924,0.9999011503549594,1
0.49780324392923475,0.6950684120543613,0.9992083514802715,1
0.4283560442232023,0.5698197428199551,0.01598153156203193,0
0.46548725593361984,0.6683580231348903,0.9697867776262782,1
0.41187539286996616,0.7363477058935011,0.35554106979082595,0
0.4158508779710784,0.5661258986932585,0.015785122586653655,0
0.3035376299930681,0.3111090149269155,0.005779450370221274,0
0.25112570540332896,0.08649668236987641,0.9996657072050171,0
0.3946830197370978,0.3941843897058422,0.9987462707763722,1
0.591914216312455,0.7063479789527585,0.989715039250099,1
0.5664427863415571,0.6663617715001664,0.2294039306264139,1
0.5635767087267125,0.7043158529249754,0.9742367840185994,1
0.6013864709013524,0.6801484116661367,0.10793624668433621,1
0.5762930372759263,0.42465920543283303,0.998756472931158,1
0.5300363677536336,0.45155351166383717,0.07201302107421617,1
0.34637250566250866,0.11483386305755049,2.0830505525936277e-08,0
0.5021050125009517,0.2786514005997042,0.014749046654641681,0
0.5644741104617464,0.6869029780337967,0.9991492797698774,1
0.5272312662198537,0.6111231431311969,0.9759376985220729,1
0.5971606356946075,0.6984013722217395,0.9974536836633019,1
0.5709268819920191,0.6900776764794546,0.9509424435719332,1
0.4868165665668217,0.553283823430592,1.2848059447096986e-07,0
0.5972192423661773,0.5564471162057397,0.054579427350131465,0
0.571933298976326,0.751951985785933,0.923379835861061,0
0.5822271471285605,0.7157916769217015,0.9994899637638592,1
0.5737192422796312,0.6645616426537259,0.9970493536604643,1
0.5746152276200365,0.6865453353316187,0.999798438899001,1
0.5256023492246362,0.5891745403914728,0.8948314358077125,1
0.5867705470708471,0.7477727755383586,0.9766457261464129,1
0.606782004991906,0.71355621407167,0.9723819076090564,1
0.5660624878217475,0.4512958601665456,0.032096145049149774,0
0.5612110254131423,0.6894375206123652,0.4134758733320122,0
0.5396944909805944,0.582685659919317,0.0005157232654120253,1
0.5493402219541634,0.4552997794716403,0.664679488268947,1
0.6314256176294926,0.5759560796183624,3.7572131755182603e-06,0
0.6084944529085375,0.691714595985973,0.0003327527085998813,0
0.5567890335256307,0.5345909907488142,0.3141168730848737,0
0.5402567522726192,0.6981014663715357,0.6936844347692881,0
0.5071545838782737,0.32703164311908023,0.03830974647822949,0
0.5570759824255086,0.5179565625623963,0.9304554842750685,0
0.4737236520513774,0.257444020716462,5.64276635848193e-05,0
0.529032770522805,0.4174042288766284,0.9088927070972257,1
0.5806468139303397,0.4444469904773884,0.974714131953141,1
0.3973534074978147,0.4568435560297521,3.310478418964085e-08,0
0.43278922978322204,0.1971936626897733,1.5087392585150852e-05,0
0.47030406777528744,0.2915626653760853,0.0005204387943958035,0
0.42269634978272785,0.10467640927239741,0.8767126904442363,0
0.4018177381493474,0.26567326797108465,0.998291265860797,0
0.5403516200900843,0.25478278524966713,0.8510462319677651,0
0.2473821571595126,0.23669958789997236,1.2885216393016976e-10,0
0.17793571221198679,0.2092016632216582,4.45141121717553e-07,0
0.27380707435333845,0.38264893940984784,0.08289329832417622,0
0.203599149719377,0.8405714600820824,0.31500950737109423,0
0.20542830847761387,0.6907378285551456,0.08711862535186572,0
0.7097566296341674,0.802877086427507,0.0027834958580137226,0
0.4199214483434713,0.381345401058,0.9828899346734669,0
0.35828150493306626,0.48945493386318695,0.0013695150555254108,0
0.5063272150501298,0.21476597871636538,0.9994822042318102,0
0.4920228729861955,0.5498347891394365,0.06457480622648559,0
0.6476358075532158,0.32964484514695386,0.9999571889355535,1
0.7606105232585573,0.33876537465039175,0.672908595396024,1
0.6901356538330882,0.2994399417394429,0.9997388723089641,1
0.6010149458555607,0.3173634184065452,2.36452253923249e-05,1
0.5799559247936288,0.10042600407702937,0.9999707335992469,0
0.768529040085488,0.5062117902198195,1.0985720742456056e-07,0
0.5604779570955206,0.5753908525001532,0.005690362497520709,0
0.7970378488317996,0.7263580212334118,0.030808299579309795,0
0.7217716358729683,0.45697388446755743,0.0010967488811506217,0
0.6975141736174841,0.7559494022273495,0.9819395034725399,0
0.709283978300888,0.6810385604282242,0.4151226216616826,1
0.7231768596824513,0.7043150039137832,0.9467141773970534,1
0.642923234674477,0.4625127306839295,0.00029260816253868794,1
0.6487820989001585,0.5653057849811591,2.5287070878392386e-05,1
0.6107530424536106,0.6486448590175156,0.001983411040172257,0
0.7990118805597519,0.6441478912551262,0.03449144887731728,0
0.7521113868850019,0.4413805085778173,0.01092369041547748,0
0.6975141736174841,0.7559494022273495,0.9819395034725399,0
0.565162795888769,0.4657767288585903,0.006313387278221516,0
0.7770155971272672,0.3572401782740731,0.6491626595611847,0
0.7108649753693798,0.17072153251567931,0.9908964879970374,0
0.6218946228861953,0.5350983778534225,0.4871908168065246,0
0.6482021262541541,0.3952557047014589,0.9986216189396249,1
0.7152829350474956,0.4766298260226866,0.3235428664268357,1
0.5876861055103693,0.17771682462260932,0.682514063964552,1
0.6002307825669219,0.28933778052347026,0.00024249121345386337,1
0.4759682208231884,0.7499370797846237,0.9986648113700755,1
0.5161920005621088,0.5782521988659032,0.6852416633350586,1
0.46324926514441594,0.7038330203618992,0.9558157491162411,1
0.4559816093286136,0.3915165701028663,0.9993836001711865,1
0.5203043819517679,0.6247638812079591,0.9936553418333086,1
0.4572707375386762,0.44974067671628104,0.6043380809691985,1
0.2727045226404843,0.45059971892311107,0.0016647344725501446,0
0.5190631641213136,0.7890984655320185,0.5796265227982442,1
0.4760645238606734,0.6983864222340154,0.881702019954456,1
0.5033024400280613,0.789440425821045,0.999328122090494,1
0.4566213733036866,0.7712010455720828,0.9908870860097685,1
0.4227037869638903,0.6811627549672358,0.16691939093214694,0
0.43290462102851773,0.4996479484744405,0.001666956895156511,0
0.39655074957527847,0.5511560837778582,0.004641316532016457,0
0.2952965540522286,0.7734183741084448,0.0004721781823888663,0
0.4980471448365114,0.2636526726320084,0.972940056299648,1
0.4898705079314029,0.4743503825351196,0.999997873016054,1
0.4942483009745192,0.1798813028744405,0.0013521499485566737,0
0.48224474945936313,0.7238352230730057,0.9988419037868912,1
0.5329508046941206,0.5794005289967127,0.9992898509054214,1
0.40488203870019074,0.6929222992332446,0.0030681493913062227,0
0.43822453194366034,0.4674882120555501,0.025637837177409136,0
0.16788339934265498,0.609996636180877,0.9964347711181804,0
0.41889877767309136,0.5137936134237976,0.011309235249768438,0
0.4305258033243195,0.3329946826219986,0.05176926990201979,0
0.5141568207994003,0.5952589062959687,0.9992479422340015,1
0.5037754804919298,0.29923275731445637,0.9930048459919258,1
0.4701675629653476,0.6975484572184288,0.996467473750738,1
0.47260115897140725,0.5286358853849717,0.9954893453327258,1
0.3684794212971255,0.25122845090145673,0.3373532090095112,0
0.3192749485506942,0.4479946574273186,0.9554250229390926,1
0.43687579606824256,0.3182863072345267,0.9039217580813345,1
0.4699895208578475,0.7497564404201708,0.9997154290738186,1
0.496196684550961,0.6175551292423711,0.9999654313244867,1
0.33709839847012396,0.6345688371997535,0.9753563267853413,1
0.4451382502126045,0.5666547874367635,0.9997701145478451,1
0.46495094512781804,0.36618275234688136,0.03283103454055528,0
0.4699895208578475,0.7497564404201708,0.9997154290738186,1
0.5746315227172492,0.5739970465079315,0.9989595809640192,1
0.3346676393913329,0.5427575736248597,0.9921227910365756,0
0.4725449669419544,0.4586792356514986,0.978039265463587,0
0.4590650176835571,0.47543633371257615,0.9892819256386084,1
0.46127650841449713,0.3232443395585618,0.9978930139897308,1
0.35782182505365623,0.2516744967920031,2.379757404342365e-09,0
0.3886449805233769,0.07324365149956305,6.217008627854755e-05,0
0.31619907950744947,0.25581336193184695,0.019135396076895954,0
0.3792773039363176,0.22110476810889396,0.002847886340439187,0
0.28095791880372606,0.5934501645222714,0.006979442531251807,0
0.2629513416894739,0.535291781208336,0.9993366794833294,0
0.3612706199484249,0.20166363863080575,1.4470126409359546e-12,0
0.30936436852888066,0.20667905533368047,0.27816735936720965,0
0.3075335841814734,0.39032087699725077,0.017954270319920713,0
0.1559519830781972,0.25177179832575847,3.6270930259753813e-07,0
0.5587471945065645,0.5272510510688946,0.9994851533528224,1
0.6360611937868973,0.6815600707197284,0.9881229581294135,1
0.4576965587006969,0.5828263402164331,0.9999847984673763,1
0.5792936555240817,0.6117730449322931,0.9970813315830311,1
0.6094052577640492,0.6372306455199042,0.9999827854661839,1
0.4090602141746465,0.3325385434846378,0.7545562134627339,1
0.5762306346444807,0.5041306824688397,0.9795081668395279,1
0.5056821526640941,0.37509772725158996,0.7243069566687305,1
0.5021375487178366,0.4776463364775693,0.9769461362633748,1
0.39079449318877274,0.3294381584140708,6.874468395635838e-06,0
0.43847531186734184,0.42796476725834937,4.296552707083733e-05,0
0.6211126199908829,0.6367019013686488,0.9957985937107551,1
0.53962054984685,0.5997577440189514,0.9998027281752424,1
0.5183425300738845,0.3211935362531012,0.9999999952988927,1
0.6211126199908829,0.6367019013686488,0.9957985937107551,1
0.530531724778161,0.5381384627788856,0.9986241518997646,1
0.5062749188577497,0.6709324099781864,0.9999575255438425,1
0.5427839559931454,0.5081076622298217,0.011477641522290015,0
0.6238848314327321,0.6632984477244558,0.04143365228762082,0
0.5498638190785111,0.56751936824946,0.0021511548053688542,0
0.5587471945065645,0.5272510510688946,0.9994851533528224,1
0.6398260426180451,0.6900681191022682,0.9874070267659221,1
0.516119855060041,0.5759633845722546,0.9999844408969341,1
0.46196508955561266,0.3712942653408598,9.644490594124327e-15,0
0.5476497032483814,0.34325491880685177,5.090469615405582e-09,0
0.58788361331012,0.5946159100319471,0.9994701751830031,1
0.5564511572383694,0.5782700471916484,0.9824723166219821,1
0.5937877989509672,0.7003993234298599,0.999921364615009,1
0.58788361331012,0.5946159100319471,0.9994701751830031,1
0.5564511572383694,0.5782700471916484,0.9824723166219821,1
0.5146047179566977,0.5746418902012768,0.9977020105634998,1
0.5427839559931454,0.5081076622298217,0.011477641522290015,0
0.6238848314327321,0.6632984477244558,0.04143365228762082,0
0.45851307874922487,0.38914414234135014,3.6321361575080896e-07,0
0.5792936555240817,0.6117730449322931,0.9970813315830311,1
0.6301417272478844,0.6603159243505857,0.9990506162001133,1
0.49322750905150287,0.6181134396441961,0.9999722474612145,1
0.5479691836597752,0.558436920826912,0.008667313167840992,0
0.6074507047881086,0.6407979472822953,0.010619096989854039,0
0.5051503820731643,0.5391397302251225,0.0035393368214527224,0
0.45425487172040535,0.44508711616927954,0.010177376928804925,0
0.6238848314327321,0.6632984477244558,0.04143365228762082,0
0.5124159468116296,0.5733447421383876,0.005652992726951375,0
0.5550623625821633,0.4115037130457575,0.0006190008974837907,0
0.5114168383488533,0.48324650698412175,0.994763451471677,0
0.5120817587212503,0.4101883057460663,0.00011113001277403566,0
0.529113321125657,0.5803652846753777,0.09080733925884636,0
0.5612677512419483,0.42645363123921487,0.9795961483663312,1
0.5994847449217894,0.5265165197675223,0.06137253683188852,1
0.5369558928130878,0.49597517042424805,0.7845739720869774,1
0.42348756179426744,0.7381296490785639,0.7959510242723447,1
0.3116130667029993,0.5041609031509162,7.978895641753882e-12,1
0.36758261188997254,0.5119526489705692,0.00039070183807550924,0
0.3559311237624054,0.5176665166128653,0.99687982259859,1
0.38727442692139286,0.5750399596614214,0.9998031464799987,0
0.3072645134720492,0.5100098207394642,0.9989385877388507,1
0.5007831739301875,0.5676613294618591,0.7789800835055971,0
0.33794436902366887,0.6617756566055922,0.9981397688934948,1
0.4750780757877825,0.6107230297753082,6.963754999414359e-06,0
0.31202846100788495,0.6932952721574948,0.9320715592308488,1
0.4978408172647081,0.8611846988660466,0.9999132068660607,1
0.32690650011133193,0.6223265105979262,0.15948547266088517,1
0.346593537585339,0.23834261035636342,2.7958915888027223e-05,0
0.4631443960835261,0.470335606528531,0.8506515903926677,1
0.39283111048632274,0.7313732690774905,0.9999738325042173,0
0.37514159270636527,0.7000054682988971,0.9974475207045786,0
0.33726324822706516,0.5565293840613662,0.999992752057028,0
0.2917246639963495,0.3993401068780243,0.020919964581156344,0
0.30193424741196545,0.5169037449272316,0.7669802103759821,1
0.3639677381463479,0.24668631743424596,0.0013231419604558025,0
0.32771331505296475,0.1026547500719554,0.9494100225847832,0
0.46239010720643503,0.5742065428630753,6.122107568199469e-06,0
0.3962539417083009,0.025194890025629062,0.006701410034870118,0
0.3666380231329571,0.7264865538515453,0.2726586395450356,0
0.29156851763498054,0.33042589443022263,3.352958517453671e-06,0
0.41227796200823796,0.37189012799897286,1.3557559658690553e-12,0
0.3790611459870756,0.4285881584197691,0.9979052160976167,0
0.3734416789570446,0.6016852986033275,0.8348004098588635,0
0.5316603063056654,0.44026765228675824,8.015768134824704e-06,0
0.34522773096391307,0.3855636421897483,0.4516762523114129,0
0.3688353006994579,0.3409795171161087,0.9999999973468883,0
0.4236231746319698,0.47283020303920276,0.1381110945623437,0
0.45368298290616915,0.24760485720833977,9.700057725371121e-05,0
0.19500797262440553,0.30881455549423686,0.8024234278670748,0
0.5050307170667583,0.40979742819302606,0.00011436409093333583,0
0.4419966610269117,0.1107773634917089,8.848086011826335e-05,0
0.42716163581097155,0.14831548281093454,0.08179592392908976,0
0.40447711449828816,0.31290403538847933,0.0003872041067340342,0
0.2795890555965436,0.3681602301365989,1.8516289815275254e-05,0
0.3963649410331627,0.306457480253566,2.64663590444365e-06,0
0.29800939822287215,0.4422267606288322,2.416130853334448e-06,0
0.4485446021510781,0.2207189684287848,0.9971492358785594,0
0.37035028764955275,0.15328764049367688,0.08861184941069997,0
0.4186008544542496,0.17630130723342244,4.335308898233624e-11,0
0.42659183881499135,0.5249257856283162,4.309932371811659e-05,0
0.39784056320958505,0.21428915552482583,0.00010819911945354167,0
0.49766232922608006,0.10290097271974856,0.00011264215213710613,0
0.6473724212722796,0.13312277347714085,6.8570925854311925e-09,0
0.40169947275369844,0.6065190366104104,5.593484482621193e-11,0
0.3922066312958944,0.29773689878789306,1.6485765509663707e-05,0
0.6386366263289845,0.6762010809928304,0.9997216111231675,1
0.5468363878330842,0.8035871298469413,0.9977045073173755,1
0.5389120312230855,0.7493338032626646,0.998106136404939,1
0.6192957798655617,0.6709859535004834,0.9924643742612522,1
0.5651476595810319,0.7544989218290559,0.9955233314969395,1
0.5068285343642409,0.7089022883152528,0.9968680702068705,1
0.4684180385533438,0.2745582560850502,9.721893401530197e-05,0
0.6287363870507144,0.41383857719042927,0.9774066697661982,1
0.5583436217858573,0.5393296225051327,0.9883193277324951,1
