hubert_prob,mfcc_prob,openl3_prob,wav2vec2_prob,label
0.838822154996155,0.7101733013769443,0.9954498191185998,0.5168710256008117,1
0.988526492405298,0.5731951926092973,0.9704414501471754,0.8356994485076018,1
0.9518003131206281,0.6710826399988988,0.9776357723124532,0.7467801732441032,1
0.8629691565628252,0.7152036843098161,0.9954261257050778,0.6726538637010749,1
0.9960490626350751,0.49986846832591564,0.9757999862421809,0.8398169056042479,1
0.9262462579640746,0.6106574779275883,0.9589620833717294,0.7355025882898869,1
0.8560529183934735,0.6787193149280852,0.9959706336867442,0.5914923191755713,1
0.05452768378690889,0.5267507941848341,0.08012537597530074,0.16521159698317434,0
0.01629289290628036,0.5227598518106362,0.0026090551900671555,0.24667141630941788,0
0.0007080401353850082,0.5228491376288829,0.03515904706476328,0.2784152319948064,0
0.020578119715959117,0.21563886655821893,0.03251444537587197,0.3181056133698326,0
0.20224450057744017,0.3497011081059787,0.0016685166531134575,0.30245225452052776,0
0.4734833461138213,0.40008618406662283,0.029534255932333713,0.3180748652853506,0
0.37780789317827157,0.6812487759932297,0.24736658957944552,0.4384290465043325,0
0.09828899215138054,0.8345631203202071,0.16534505745107153,0.3505470370480176,0
0.2815339255089095,0.34671619381548074,0.4822855001786496,0.4688785607166796,0
0.8674144107339622,0.6204138479398184,0.07281013850283344,0.36564056682091084,0
0.5428928382691968,0.1281453452763828,0.2525293321389634,0.33083853567492794,0
0.9416325918364141,0.18140299826620887,0.0006630791405248201,0.4217904446819916,0
0.7966987989232135,0.3458330996705186,0.43456780984573135,0.6384833926511768,0
0.17620484500136382,0.7781439522932962,0.0001188124726269316,0.3530701817311014,0
0.03131036545100117,0.38884499960823266,0.0005037231924497246,0.20562544616529788,0
0.2315136061074938,0.30514383322944416,0.019705150687448936,0.28861639799754374,0
0.22547795764861536,0.21178054367333524,0.03615913273491154,0.5520399519173391,0
0.15497075451447706,0.27225547775279607,0.6911102414564684,0.317914728256794,0
0.36664924700201074,0.43121383770978444,0.1927016227080616,0.6172630718251364,0
0.09788998730591143,0.09829973852564879,0.027670899728132605,0.30312499592327374,0
0.023616631988204694,0.41381269867002973,0.02273111537501302,0.22296805678188145,0
0.6246626582272926,0.2724824881984011,0.1667639666560887,0.2297622008193328,1
0.16491431754672842,0.17932191287165586,0.5054235683400029,0.2121401014747286,1
0.6044910258895406,0.3381082467914587,0.12953383169969437,0.37933331164045675,0
0.9423383927780385,0.5574699229470896,0.9698626535143438,0.23383221471556015,1
0.8479618487652997,0.486712217166685,0.8637102966821713,0.7617404369138041,1
0.001550248297289132,0.7071112081308956,0.003418143652672033,0.3021900669754799,0
0.6308245123609979,0.3055288386504809,0.2206743835527948,0.31595213471001293,1
0.12847462516415487,0.347449640699927,0.35019552270312676,0.1900096732615762,1
0.01790971598639238,0.30210993363013117,0.002656564397946756,0.3982332201023635,0
0.13584670154323983,0.34762362716495954,0.8374959628722521,0.5367262984032243,1
0.3321126488512588,0.5566440084887214,0.2810620337485488,0.4950713271266255,1
0.929161494922933,0.5855063835246115,0.9940469556151652,0.23833656298245312,1
0.8013030714015387,0.5334482641648207,0.8819885681665488,0.8231313985852603,1
0.04416370380992352,0.08856034554788624,0.00035399883572422106,0.3465965455316914,0
0.03760314199353888,0.4955130675996216,0.03173051333188265,0.3079051021348876,0
0.1888292796766454,0.11482716717924486,0.9664066498691547,0.9169892254316698,0
0.04666189256882481,0.4427444549061084,0.0132419558573558,0.27524054221114347,0
0.13092679650963793,0.08311523023771748,0.0036319133534140832,0.4327797025282882,0
0.028288195924502785,0.5160416894694987,0.014797952609903742,0.24383581247533337,0
0.48993424561163307,0.9699745802023412,0.7879668894599037,0.6131394598213852,1
0.4647781541000797,0.9699745802023412,0.7879668894599037,0.20714808589257175,1
0.15124520090616658,0.1699820791730115,0.9263537283318998,0.41567344622195523,1
0.6493279785662491,0.26209873804208655,0.7775191926354525,0.5384608513991392,1
0.938776304831495,0.5819972751723969,0.9880635632140438,0.2805149466769472,1
0.7434273066242644,0.5493186600079912,0.8538748540149029,0.7541041095378376,1
0.9500550704360098,0.5844461695380664,0.9972449040740294,0.2736279315245073,1
0.7434273066242644,0.5493186600079912,0.8538748540149029,0.7541041095378376,1
0.9280618840619804,0.5537805512021956,0.9601812501470077,0.32217086169090925,1
0.779110448645188,0.5351824560207902,0.9033161570814047,0.7312400357982897,1
0.1263469415213334,0.5120959184985413,0.17179957552927314,0.23568936244016717,0
0.07280246429787873,0.10363168134343774,0.0011622540435460066,0.5095190032029265,0
0.1463125079837759,0.42180811606391433,0.024309369137613893,0.2636852797612596,0
0.20793446221631373,0.4451149394833213,0.0025097034233137494,0.4077049087939006,0
0.9610909009522024,0.34055492091524847,0.9906123007002678,0.628924864632914,1
0.9588244007597259,0.3017300728323274,0.9958896868995291,0.607611762262895,1
0.04009788858181682,0.2581326677518725,0.0009582651198518029,0.2362327198074968,0
0.019628882880513447,0.4965853129407878,0.09307887406651782,0.4927602109350595,1
0.9584958428782308,0.43076204384651484,0.9917494837699918,0.6549009698452969,1
0.9610909009522024,0.34055492091524847,0.9906123007002678,0.628924864632914,1
0.20793446221631373,0.4451149394833213,0.0025097034233137494,0.4077049087939006,0
0.445709358424604,0.3114365842500846,0.002150762395402668,0.3840423720689912,0
0.15637138731493733,0.3483700255606299,0.0028933765042359434,0.3961641612097956,0
0.22272846134808566,0.4491490230368398,0.0028485069598230602,0.40505851765791245,0
0.9348919014657596,0.4067140475519299,0.981449784395959,0.6526425100328264,1
0.9588621274396008,0.43474521791594406,0.9947069023406674,0.6402762480622961,1
0.9630172668956776,0.41713586077977044,0.9833427148273113,0.6876066567797704,1
0.8660669597432966,0.4916716107788983,0.5097402258608338,0.06282631217205677,1
0.9555565948075151,0.39522525310970646,0.9878172438679105,0.6851317017638864,1
0.6688246656559383,0.4785640095753822,0.003538093537213349,0.5144116322625538,0
0.16251511697651738,0.31044702365353655,0.0015195899942802421,0.3976370883484406,0
0.31855071094628334,0.28021369678848673,0.000703781929512647,0.3130474523715571,0
0.1609958932867709,0.9022654827099537,0.20100086317970883,0.424503759035352,0
0.8390495725197348,0.6012254373635959,0.9949018883764372,0.4886025871698023,1
0.9596153495987423,0.5335874688311083,0.9950090474820277,0.7187486904658146,1
0.9149671544532617,0.5899096230802398,0.9882861186118507,0.6794787051425663,1
0.9734212203647223,0.48903202086996395,0.974785931068463,0.6623746108870943,1
0.4315590176002045,0.768212361594774,0.03668157277402462,0.5031038409216914,0
0.05650242993317836,0.31299837872985087,0.0005143651541485656,0.5778180988342285,0
0.8390495725197348,0.6012254373635959,0.9949018883764372,0.4886025871698023,1
0.9595854267075226,0.6595355363364875,0.9927978622312004,0.7798884191670886,1
0.8923569551388356,0.6140452552779777,0.9991227185354117,0.6027469932855978,1
0.9736099975884089,0.6614136388109657,0.9913059166540084,0.7594058677946836,1
0.8845953596839464,0.4007442953188894,0.0028353469665819892,0.550674545948916,0
0.9083021313407194,0.6488903649125876,0.9982866600252034,0.6329467534892128,1
0.9780856194240172,0.637048461364238,0.9902255139174649,0.7433171991184077,1
0.3689232104371127,0.3595626808202481,0.0036956301458222914,0.31137255287217847,0
0.08934772018641511,0.730502673652865,0.005883366279105086,0.37855088935019493,0
0.3880967356220428,0.20504006769600255,0.32182821393343514,0.3456637897606194,0
0.25863850855688353,0.6353969025082412,0.1794292282391555,0.48293094231715294,0
0.20611891057111023,0.2921451536755199,0.007524553654747871,0.2975262879696648,0
0.16435614834747217,0.6345884408106366,0.029193517219734972,0.3960921822543182,0
0.8390495725197348,0.6012254373635959,0.9949018883764372,0.4886025871698023,1
0.9528213214853759,0.6197047841736495,0.9916699370261552,0.8258946201117117,1
0.8390495725197348,0.6012254373635959,0.9949018883764372,0.4886025871698023,1
0.3940389589234935,0.8648750484840947,0.6722542759990434,0.46715516938028195,1
0.8390495725197348,0.6012254373635959,0.9949018883764372,0.4886025871698023,1
0.14175198120736357,0.4217183149572539,0.7233741822441003,0.6823341747499909,1
0.8923569551388356,0.6140452552779777,0.9991227185354117,0.6027469932855978,1
0.541029815353913,0.5247364584404246,0.33362682919238046,0.7289603058069728,1
0.8687894571949576,0.5764561494187833,0.9872863070918002,0.48807615439190605,1
0.9870493925115303,0.6077464934851102,0.9703972629760028,0.690015361956485,1
0.6003182604703893,0.2941580422692623,0.1136841133965679,0.49820828527606514,0
0.33192463153466706,0.33518272983811415,0.0011524881095243437,0.2974035301445286,0
0.11946758319543252,0.6544523839161819,0.03275013265391784,0.38465094815608447,0
0.14741853077186617,0.715819778010622,0.18039560471305408,0.7667849645575613,0
0.7074857024013713,0.5073454453426746,0.0019005717914088904,0.38070184995118306,0
0.037239517294640596,0.6974983586463741,0.4737439964257613,0.5219003665469736,0
0.4430484100657781,0.47864350460577615,0.01624900853535109,0.29500642573574926,0
0.003708383944079187,0.5503993579381055,0.22377211806585418,0.5455775487168337,0
0.015251989485277983,0.4744041786879688,0.03570324774634632,0.2568595011882716,0
0.05116739360005905,0.25611294717175076,0.033719444594194244,0.746673867857102,0
0.7244894105425067,0.37843269202197455,0.9985105432460918,0.6679519889198334,0
0.022468368795989544,0.37119948160648103,0.07943876100192997,0.5959047878439468,0
0.8927966766872433,0.6594123505191478,0.20792962036606513,0.4519558908116965,0
0.3089021874407303,0.6814137458365248,0.00029366323490218624,0.1927191246566009,0
0.03522293999669584,0.3754236260816828,0.007265190012187704,0.5417233345856778,0
0.02104015647292685,0.06829958106114141,0.0006495926190126847,0.41825738351757347,0
0.3343978870821312,0.2608449484169486,0.013039403353181486,0.5242212775643197,0
0.007314426948676192,0.29303896214426356,0.0005501138380027914,0.4942415581089699,0
0.19525721990913844,0.13941128595038205,0.005924250948865823,0.25871793218715106,0
0.9063608800127132,0.5156834597444456,0.9853651199584065,0.7565272491723947,1
0.9367129736892615,0.31413916980472995,0.9581586974859754,0.33248718445243963,1
0.8737799166073413,0.6627895645549332,0.9991697290001226,0.46202539091627837,1
0.6750230411351675,0.7328469749034766,0.556349424147201,0.4005597570843035,1
0.33304508573210306,0.22715715584952384,0.000558670481485126,0.6898479550685852,0
0.006847795624048111,0.6889750040234157,0.07497676397224763,0.7055092752469674,0
0.8157012675649207,0.572734927330261,0.9915549377086762,0.7734435116762098,1
0.7562595349350744,0.4113630943405088,0.9771294893281575,0.4021778700669606,1
0.9323411587345387,0.7010251275477886,0.9958347719442011,0.3816897764019293,1
0.7488638190157387,0.7695114967864933,0.9228004802762215,0.4986440154266297,1
0.00925899554454452,0.30292666908861493,0.027553121983444534,0.2792577046766667,0
0.4218855932789919,0.571640222227103,0.4572943252856304,0.4560910620342657,0
0.1023363080509114,0.4898294305473027,0.3501014381641619,0.42455129784919754,0
0.0005359421745020408,0.5812757082582108,0.017260927382602872,0.2936820517621041,0
0.8033581659548258,0.47669695961623243,0.9955861643492178,0.7259310053088877,1
0.819360916140997,0.46744591044183814,0.9760818046390543,0.4407498641358055,1
0.9127274586110337,0.7332155757204063,0.9988307988134979,0.37619582387933787,1
0.8100597657836569,0.7585251656857745,0.9576017668089518,0.4351725830350962,1
0.9196513721796349,0.5275556875968361,0.9976539803388215,0.7493776651038038,1
0.9367129736892615,0.31413916980472995,0.9581586974859754,0.33248718445243963,1
0.9075302417431387,0.7087060299943178,0.9992593942859809,0.3984094711786891,1
0.6750230411351675,0.7328469749034766,0.556349424147201,0.4005597570843035,1
0.007849019269335619,0.2685762195376695,0.07993068186552704,0.34426659451945874,0
0.4597653860837259,0.5358956319437724,0.9246357119886577,0.4429233344441488,0
0.0973568719281717,0.4472407135541894,0.3527228707224789,0.3862722026865599,0
0.0006485405407578905,0.5225134496506729,0.015984450265272513,0.2229391890301964,0
0.014662676322739451,0.25953149851381596,0.000686545957935496,0.5351714454542651,0
0.049606844219180046,0.1505755699836717,0.014799356506032415,0.528851042174194,0
0.7977469883681326,0.36052808836507844,0.8581287709844339,0.790012753243304,1
0.8970120183429763,0.4730924614142913,0.9883635857447183,0.3665015623641948,1
0.9079402609122585,0.3577525722800632,0.9488488753844339,0.8349681185063677,1
0.8599421770507182,0.4669981071898642,0.9846390363716282,0.34887208810215825,1
0.6313773757083271,0.46601308512738904,0.04136790289375508,0.722692347398183,0
0.49740707110604687,0.31964074989303237,0.004847112445453408,0.17187226684360263,1
0.21888137758264556,0.4108455265531494,0.9976709245758303,0.1899126295837321,1
0.666047142526218,0.2051623227210793,0.624432673084411,0.14594416002756702,1
0.896711753017147,0.43974039988985636,0.9963242887025321,0.40267374343658946,1
0.8815843108897449,0.49568622519470085,0.9457318227905062,0.866540831007648,1
0.9046072169016783,0.44783112702648087,0.9852874425354923,0.4845528234485678,1
0.16073693576892636,0.7600263178757932,0.0005677188316701305,0.7033931981042321,0
0.13490145261006614,0.6351425919531386,0.2099123742851499,0.4509284256768677,0
0.0070222228576905694,0.20362750010688585,0.0006415097292327435,0.5208074473173092,0
0.059284463350564365,0.16534285229430185,0.015020872498246293,0.4544570552246265,0
0.02689818446033026,0.29384397084848224,0.0015665666358223211,0.5874824390066097,0
0.022333705766794266,0.23139978574024905,8.780906977047898e-05,0.5624505200176287,0
0.42478266198018083,0.1308803153047543,0.017807232936175827,0.3289438295180242,0
0.9081584410999408,0.5023466905651148,0.9762351140640513,0.8773597721840968,1
0.8935299689644657,0.502530150381375,0.9792493607911756,0.3533876895807744,1
0.07881767321641553,0.6306375082996829,0.0026909384557664553,0.45775085972726814,0
0.8007348450016339,0.3192870071174765,0.9313589384163006,0.7497408388995889,1
0.8548038022928228,0.4030034248411486,0.9969040989938394,0.37482908099157,1
0.00965878030819742,0.17954458147701968,0.0012482044075077952,0.528396498561954,0
0.03163169401755722,0.09212209258906036,0.03853551168286326,0.2310929256918523,0
0.6944615018640051,0.45807038012299917,0.4091806238436393,0.17574766106196935,1
0.8953763869420804,0.6282015461401712,0.9985613581020939,0.824894518150271,1
0.11097280276663697,0.5422233678882639,0.09069110395881522,0.5805084605900671,0
0.92563296283332,0.8206433244067373,0.9818944089946599,0.643654054657117,1
0.8526954964734045,0.6222635738625065,0.9831381692385063,0.3471069317087646,1
0.8857618508518754,0.8467931665904594,0.952432680604513,0.6488834424113988,1
0.853657321431504,0.6559688365911651,0.9924422260248376,0.4374616046405587,1
0.8616163140215417,0.8184747872386604,0.9756571309704448,0.5708200728471968,1
0.8775983960989823,0.6431629597566826,0.9942473537046214,0.6054367939350268,1
0.0054750775100448216,0.4539314044780939,0.7873726102878315,0.17429215926659392,0
0.8564641453247599,0.8233944411030132,0.963679853163783,0.5663217977900689,1
0.868119123069376,0.6188489025612617,0.98954487113494,0.7139379339867672,1
0.034613530652563694,0.030201818906797875,0.18109006670208147,0.5090068597196714,0
0.6883797125835969,0.39246529286803666,0.004167083890928438,0.11111266155824465,0
0.0011665406324401955,0.24166564566553955,0.0006888222249581675,0.5369816479854795,0
0.7346279839342277,0.26612175079702016,0.0018495152621601963,0.727279604420436,0
0.27941970041850384,0.649216915831858,0.0002543157575416494,0.3251833978872164,0
0.12334627336547122,0.38029242657610074,0.2796285675979153,0.4158048304676308,0
0.6209406338146605,0.4517234266940948,0.36146872418998555,0.5592150614475118,0
0.12704611376138356,0.4859507457751151,0.019840532111153605,0.15983485519081864,0
0.2786085393304403,0.06990922636212468,0.0004734235641249681,0.2890540883681708,0
0.009405289206757692,0.39812789045376684,0.0001536365919361991,0.5763125887769557,0
0.0763782912763829,0.2916838979330094,0.5601488167630357,0.38216992097645025,0
0.07574941103381312,0.698098527272302,0.9985782438640601,0.3504746083879144,0
0.3786230097356497,0.1747743720557025,0.00018407876402498622,0.2971177860038006,0
